18.9111 0.937919 0.150737 8.58244 0.0138489 -0.0159795 0.00692443-0.0314,-0.0724,1.1429,0.66495,0.04119,-0.0181,-0.74553
19.011 0.839821 0.0861354 8.52741 0.0175774 -0.0165121 0.00958767-0.0487,-0.0717,1.131,0.63063,0.06393,0.0143,-0.77331
19.1112 0.846999 0.129203 8.45324 0.0213059 -0.0175774 0.00905502-0.0913,-0.0773,1.1154,0.62492,0.06646,0.03671,-0.77699
19.2111 0.885281 0.107669 8.49391 0.01811 -0.0154468 0.00852238-0.1279,-0.0794,1.1141,0.6184,0.06331,0.03461,-0.78255
19.311 0.873318 0.133988 8.40538 0.0207733 -0.0138489 0.00905502-0.1854,-0.0816,1.1187,0.60862,0.07262,0.02344,-0.78978
19.411 0.928349 0.157915 8.63029 0.0165121 -0.0133162 0.00745708-0.2672,-0.0895,1.1334,0.60458,0.06663,0.02551,-0.79334
19.5111 0.949883 0.186627 8.53937 0.01811 -0.0149142 0.0117183-0.3297,-0.0985,1.1425,0.60299,0.06859,0.02911,-0.79426
19.6111 0.98338 0.200983 8.57526 0.019708 -0.0165121 0.00958767-0.4077,-0.1137,1.1535,0.58666,0.06596,0.02159,-0.80685
19.7116 0.887674 0.145952 8.5298 0.019708 -0.0154468 0.00585913-0.493,-0.1356,1.1675,0.56591,0.04135,0.03188,-0.82281
19.8114 0.916385 0.112455 8.53698 0.0191753 -0.0127836 0.00958767-0.5362,-0.1455,1.1719,0.50468,0.07634,0.04055,-0.85897
19.9113 0.870925 0.112455 8.58244 0.0186427 -0.0143815 0.00745708-0.5946,-0.1692,1.1714,-0.47242,-0.10796,-0.01535,0.8746
20.0113 0.849391 0.150737 8.4987 0.019708 -0.0154468 0.0122509-0.6643,-0.203,1.1528,-0.48109,-0.13827,0.02218,0.86542
20.1112 0.870925 0.155522 8.48195 0.0186427 -0.01811 0.00852238-0.699,-0.2327,1.139,-0.46881,-0.20152,0.0415,0.859
20.2116 0.980987 0.131596 8.55851 0.0191753 -0.0170448 0.0101203-0.7358,-0.2719,1.1196,-0.46106,-0.24298,0.03128,0.85288
20.3113 1.01448 0.155522 8.55134 0.0202406 -0.010653 0.00958767-0.7851,-0.3153,1.102,-0.42797,-0.1775,-0.08014,0.88256
20.4112 0.930741 0.160308 8.53937 0.0186427 -0.0165121 0.00852238-0.816,-0.348,1.1043,-0.39461,-0.11613,-0.11113,0.90468
20.5112 0.904422 0.184234 8.60876 0.0175774 -0.0143815 0.00852238-0.837,-0.3741,1.1212,-0.369,-0.06277,-0.08974,0.92295
20.6113 0.861354 0.157915 8.51545 0.0202406 -0.0143815 0.00692443-0.8616,-0.397,1.1538,-0.35727,0.05623,-0.07197,0.92953
20.7114 0.894852 0.143559 8.46999 0.0159795 -0.0154468 0.00958767-0.8707,-0.4036,1.1827,-0.3645,0.12145,-0.07793,0.91996
20.8114 0.897244 0.0909207 8.60876 0.01811 -0.0143815 0.00852238-0.8681,-0.4083,1.2138,-0.36203,0.13672,-0.07851,0.91874
20.9113 0.935527 0.0741722 8.57526 0.0149142 -0.0165121 0.00852238-0.864,-0.419,1.2318,-0.42075,0.15808,-0.02684,0.89289
21.0113 0.949883 0.145952 8.48673 0.0202406 -0.0149142 0.00745708-0.8544,-0.4228,1.2401,-0.4694,0.10775,0.00475,0.87637
21.1113 1.01688 0.11724 8.61354 0.01811 -0.0159795 0.0127836-0.8407,-0.4353,1.2405,0.52937,-0.0435,-0.07528,-0.84392
21.2115 0.971416 0.100491 8.56569 0.0170448 -0.0154468 0.00958767-0.818,-0.4406,1.2205,0.57903,0.13918,-0.0715,-0.80015
21.3113 0.904422 0.131596 8.56569 0.0170448 -0.0159795 0.0101203-0.8054,-0.4481,1.1955,0.62838,0.17867,-0.09301,-0.75138
21.4112 0.868532 0.110062 8.48195 0.0186427 -0.0138489 0.010653-0.7841,-0.4488,1.1667,0.61806,0.32467,-0.07432,-0.71209
21.5113 0.894852 0.119633 8.55373 0.019708 -0.0133162 0.00532648-0.766,-0.4439,1.1278,0.60049,0.43261,-0.0488,-0.67073
21.6112 0.849391 0.155522 8.55373 0.0165121 -0.010653 0.00798973-0.7622,-0.4364,1.1084,0.57751,0.46263,-0.024,-0.67222
21.7116 1.01448 0.129203 8.51784 0.0170448 -0.0149142 0.00905502-0.7658,-0.4256,1.0907,0.55615,0.44078,-0.01422,-0.70442
21.8114 0.959453 0.177056 8.53937 0.0191753 -0.0122509 0.00798973-0.7786,-0.4228,1.1006,0.54794,0.34123,-0.01727,-0.76356
21.9114 0.988165 0.131596 8.5633 0.0213059 -0.0133162 0.0101203-0.7886,-0.4195,1.1243,0.53557,0.26103,-0.00962,-0.80308
22.0114 0.935527 0.136381 8.57765 0.0175774 -0.01811 0.00905502-0.7924,-0.418,1.156,0.52249,0.12643,-0.03267,-0.84259
22.1113 0.87571 0.0646016 8.63029 0.0170448 -0.0170448 0.0117183-0.8011,-0.4029,1.1811,0.51101,-0.04546,0.04705,-0.85708
22.2112 0.858962 0.107669 8.48195 0.0165121 -0.0117183 0.0111856-0.7958,-0.4017,1.1949,-0.4791,0.06544,-0.04611,0.8741
22.3113 0.858962 0.102884 8.56569 0.0175774 -0.0191753 0.00639178-0.8004,-0.4056,1.1933,-0.49064,0.05182,-0.04289,0.86876
22.4113 0.930741 0.102884 8.60158 0.01811 -0.0175774 0.00639178-0.7943,-0.423,1.171,0.51854,0.05288,0.00281,-0.85341
22.5113 0.988165 0.107669 8.53459 0.0170448 -0.0138489 0.00958767-0.7829,-0.4276,1.1425,0.53866,0.08643,0.04381,-0.83693
22.6113 0.997736 0.124418 8.44127 0.0186427 -0.0133162 0.010653-0.7535,-0.4292,1.1042,0.58193,0.14435,0.14789,-0.78654
22.7115 0.925956 0.193805 8.57765 0.0170448 -0.0127836 0.0101203-0.7029,-0.4173,1.0538,0.64826,0.23335,0.22948,-0.6875
22.8114 0.930741 0.143559 8.57287 0.0186427 -0.0149142 0.0122509-0.6694,-0.3992,1.0291,0.67138,0.32475,0.23626,-0.62287
22.9119 0.890066 0.114847 8.6279 0.0133162 -0.0138489 0.0111856-0.6368,-0.374,1.0131,0.67969,0.39682,0.19419,-0.58553
23.0114 0.856569 0.136381 8.55373 0.01811 -0.010653 0.010653-0.6135,-0.3281,1.0154,0.62901,0.49343,0.1294,-0.58662
23.1113 0.897244 0.145952 8.58244 0.0165121 -0.0165121 0.0101203-0.6077,-0.2956,1.0318,0.5874,0.48552,0.09496,-0.64048
23.2117 0.949883 0.138774 8.60397 0.0191753 -0.0127836 0.010653-0.6017,-0.2449,1.0408,0.54167,0.42052,0.02535,-0.72741
23.3113 0.949883 0.169878 8.51305 0.019708 -0.0170448 0.00852238-0.6114,-0.1881,1.0713,0.50225,0.24838,0.06504,-0.82573
23.4114 0.971416 0.15313 8.50827 0.01811 -0.0154468 0.00852238-0.6269,-0.1567,1.0948,-0.46737,-0.12687,-0.1099,0.86798
23.5114 0.969024 0.169878 8.53937 0.01811 -0.0175774 0.00852238-0.6475,-0.1277,1.1221,-0.4572,0.03258,-0.0938,0.8838
23.6113 0.985772 0.143559 8.5968 0.0170448 -0.0175774 0.0101203-0.6474,-0.1008,1.1773,-0.42106,0.0721,-0.09947,0.89867
23.7114 0.887674 0.138774 8.45802 0.0170448 -0.0149142 0.00745708-0.6337,-0.0819,1.2091,-0.44391,0.07008,-0.06855,0.89069
23.8114 0.839821 0.131596 8.50109 0.0159795 -0.0143815 0.010653-0.6013,-0.0742,1.2328,-0.49788,0.03539,0.07503,0.86327
23.9114 0.882888 0.124418 8.54416 0.0159795 -0.0159795 0.00745708-0.5523,-0.0568,1.2375,0.54219,0.05866,-0.20663,-0.81234
24.0113 0.902029 0.136381 8.57526 0.019708 -0.010653 0.00692443-0.5047,-0.0438,1.2303,0.54997,0.13773,-0.27736,-0.77565
24.1115 0.964238 0.169878 8.56091 0.0191753 -0.0143815 0.00692443-0.4532,-0.0238,1.2115,0.54948,0.16004,-0.26561,-0.77583
24.2115 0.961846 0.203375 8.61115 0.01811 -0.019708 0.0101203-0.3723,-0.0018,1.1794,0.56165,0.14712,-0.17616,-0.79491
24.3114 0.954668 0.210553 8.61115 0.01811 -0.0154468 0.00745708-0.3129,0.0082,1.1417,0.58037,0.15107,-0.1163,-0.79172
24.4114 0.849391 0.169878 8.52023 0.0207733 -0.0186427 0.00532648-0.2364,0.0174,1.0796,0.5837,0.19707,-0.06733,-0.78481
24.5113 0.930741 0.129203 8.57048 0.01811 -0.0175774 0.00798973-0.1523,0.029,0.9871,0.59051,0.22042,-0.01067,-0.77627
24.6113 0.899637 0.133988 8.55612 0.0186427 -0.0154468 0.00532648-0.0986,0.0279,0.9256,0.59951,0.23141,0.01526,-0.76604
24.7138 0.873318 0.167486 8.53937 0.0186427 -0.0170448 0.0111856-0.045,0.0376,0.8298,0.59236,0.23983,0.08655,-0.76427
24.8115 0.978594 0.124418 8.55134 0.0175774 -0.01811 0.00745708-0.0073,0.0378,0.6873,0.6061,0.18598,0.09777,-0.76714
24.9115 0.985772 0.167486 8.50109 0.0186427 -0.0154468 0.009055020.0045,0.0298,0.5678,0.62028,0.13551,0.08131,-0.76829
25.0114 0.995343 0.157915 8.47477 0.019708 -0.0143815 0.007989730.0093,0.0177,0.448,0.6405,0.07252,0.09735,-0.7583
25.1113 0.937919 0.189019 8.53459 0.0234365 -0.0127836 0.008522380.0127,0.0021,0.3089,0.65681,0.01933,0.0746,-0.75011
25.2114 0.885281 0.105277 8.56091 0.0191753 -0.0149142 0.009587670.0153,-0.0007,0.2355,0.66788,0.01338,0.06533,-0.74128
25.3114 0.86614 0.150737 8.67815 0.0159795 -0.0149142 0.01118560.0164,-0.0026,0.182,0.68706,0.03682,0.06529,-0.72273
25.4114 0.890066 0.0717795 8.53698 0.01811 -0.010653 0.006924430.0165,-0.0026,0.135,0.69128,0.03371,0.06872,-0.71852
25.5114 0.902029 0.107669 8.57048 0.0159795 -0.0149142 0.01012030.0183,0.0008,0.1129,0.69237,0.03603,0.0588,-0.71823
25.6113 1.00013 0.122025 8.5968 0.0170448 -0.0154468 0.005859130.021,0.0032,0.0991,0.6988,0.03588,0.05667,-0.71217
25.7113 0.961846 0.15313 8.53459 0.0186427 -0.0138489 0.008522380.0243,-0.0015,0.0918,0.70005,0.03747,0.0421,-0.71187
25.8115 0.959453 0.136381 8.55612 0.019708 -0.0154468 0.009055020.0198,-0.0046,0.0855,0.70239,0.03262,0.04426,-0.70967
25.9114 0.925956 0.0813501 8.659 0.0143815 -0.0159795 0.006391780.0185,-0.0045,0.0791,0.70873,0.03227,0.01866,-0.7045
26.0115 0.897244 0.112455 8.61833 0.0149142 -0.0122509 0.008522380.0146,0.0063,0.0738,0.68993,0.02741,0.05684,-0.72112
26.1114 0.858962 0.145952 8.54416 0.0159795 -0.0127836 0.008522380.0175,0.0104,0.0735,0.6969,0.03444,0.03756,-0.71535
26.2117 0.935527 0.112455 8.56808 0.019708 -0.0133162 0.008522380.0176,0.0129,0.0748,0.69856,0.01799,0.04235,-0.71407
26.3115 0.952275 0.129203 8.5633 0.01811 -0.0138489 0.01012030.0173,0.0124,0.0741,0.69908,0.01722,0.03953,-0.71374
26.4114 1.02166 0.112455 8.52262 0.01811 -0.0170448 0.007457080.0176,0.0127,0.0747,0.69924,0.0178,0.04199,-0.71344
26.5114 0.952275 0.122025 8.46999 0.0154468 -0.0154468 0.008522380.0178,0.0131,0.0751,0.70038,0.01876,0.04286,-0.71223
26.6114 0.902029 0.141166 8.54416 0.01811 -0.0138489 0.005859130.0153,0.013,0.0695,0.69155,0.00557,0.05386,-0.7203
26.7115 0.909207 0.200983 8.63029 0.0143815 -0.0117183 0.009055020.017,0.0125,0.0731,0.69867,0.01912,0.04046,-0.71404
26.8115 0.835035 0.0909207 8.63508 0.0218386 -0.0165121 0.009587670.0172,0.0127,0.0738,0.6975,0.01855,0.04304,-0.71505
26.9115 0.880496 0.145952 8.57526 0.0159795 -0.0149142 0.0106530.0171,0.0126,0.0734,0.69994,0.01821,0.04015,-0.71284
27.0115 0.887674 0.0789575 8.62311 0.0213059 -0.0138489 0.009587670.0169,0.0126,0.0734,0.70054,0.01467,0.04,-0.71234
27.1115 0.945097 0.15313 8.60637 0.019708 -0.01811 0.003728540.0168,0.0124,0.0733,0.70159,0.0159,0.03848,-0.71136
27.2115 1.0097 0.186627 8.58005 0.0170448 -0.0127836 0.007989730.017,0.0123,0.074,0.70189,0.01406,0.03844,-0.71111
27.3114 0.940312 0.181841 8.65661 0.0202406 -0.0165121 0.01118560.0169,0.0125,0.0736,0.70094,0.01517,0.03945,-0.71197
27.4114 0.940312 0.167486 8.51545 0.01811 -0.0133162 0.01012030.0169,0.0126,0.0737,0.70137,0.01532,0.03943,-0.71154
27.5115 0.918778 0.165093 8.61833 0.0202406 -0.0154468 0.009055020.017,0.0125,0.0739,0.7012,0.01257,0.04005,-0.71173
27.6114 0.870925 0.193805 8.57287 0.0202406 -0.0138489 0.01012030.0171,0.0125,0.0741,0.70223,0.0126,0.03932,-0.71075
27.7118 0.87571 0.119633 8.58005 0.0165121 -0.0149142 0.01225090.017,0.0123,0.0739,0.70209,0.0122,0.03946,-0.71089
27.8115 0.925956 0.138774 8.55134 0.0133162 -0.0138489 0.01118560.0168,0.0123,0.0733,0.70103,0.01576,0.03818,-0.71193
27.9115 0.937919 0.181841 8.58962 0.01811 -0.0143815 0.007989730.0168,0.0125,0.0733,0.70137,0.01556,0.0391,-0.71156
28.0115 0.921171 0.191412 8.52502 0.0207733 -0.0143815 0.009055020.0171,0.0123,0.0741,0.70197,0.01263,0.0399,-0.71097
28.1115 0.966631 0.217731 8.58483 0.0186427 -0.0170448 0.006924430.0169,0.0124,0.0736,0.70143,0.01612,0.03905,-0.71149
28.2115 0.890066 0.184234 8.55373 0.01811 -0.0170448 0.009587670.0171,0.0124,0.0741,0.70245,0.01291,0.03925,-0.71053
28.3115 0.902029 0.138774 8.55134 0.0202406 -0.0101203 0.006924430.017,0.0124,0.0737,0.70149,0.01277,0.0403,-0.71142
28.4115 0.839821 0.143559 8.57048 0.0159795 -0.0127836 0.01171830.017,0.0124,0.0738,0.70153,0.01299,0.04,-0.71139
28.5114 0.890066 0.107669 8.50587 0.0170448 -0.010653 0.01225090.017,0.0124,0.0739,0.70217,0.01382,0.03984,-0.71076
28.6114 0.916385 0.126811 8.55134 0.0175774 -0.0127836 0.007457080.0169,0.0123,0.0739,0.70209,0.01398,0.03854,-0.71091
28.7115 1.0097 0.126811 8.62311 0.019708 -0.0143815 0.006391780.0168,0.0122,0.0735,0.70139,0.01396,0.03883,-0.71159
28.8115 1.00252 0.15313 8.52262 0.01811 -0.0133162 0.006391780.0169,0.0125,0.0736,0.70104,0.01578,0.03883,-0.71189
28.9115 0.990558 0.136381 8.58962 0.0186427 -0.0127836 0.007457080.0169,0.0126,0.0735,0.70096,0.01474,0.03984,-0.71193
29.0118 0.887674 0.122025 8.52502 0.019708 -0.0127836 0.007989730.0168,0.0124,0.0734,0.70167,0.016,0.0381,-0.71131
29.1116 0.921171 0.174664 8.4652 0.0175774 -0.0165121 0.007457080.0172,0.0124,0.0743,0.70215,0.01321,0.0399,-0.71078
29.2118 0.887674 0.107669 8.58005 0.0186427 -0.0170448 0.004793840.017,0.0124,0.0736,0.7009,0.01429,0.04011,-0.71199
29.3115 0.894852 0.0574236 8.58722 0.0186427 -0.0111856 0.008522380.017,0.0125,0.0734,0.70088,0.01519,0.0398,-0.71201
29.4115 0.973809 0.11724 8.50587 0.0175774 -0.0149142 0.01225090.017,0.0123,0.0738,0.70194,0.01262,0.0392,-0.71104
29.5115 0.969024 0.100491 8.51066 0.01811 -0.0117183 0.006391780.0168,0.0122,0.0735,0.70208,0.01427,0.03783,-0.71095
29.6115 0.985772 0.100491 8.67097 0.0159795 -0.0149142 0.01118560.017,0.0124,0.0739,0.70235,0.01286,0.03921,-0.71063
29.712 0.906815 0.196197 8.64943 0.0175774 -0.0111856 0.01012030.0169,0.0124,0.0734,0.7013,0.01444,0.03953,-0.71162
29.8116 0.87571 0.181841 8.62072 0.0170448 -0.0143815 0.009055020.0169,0.0124,0.0733,0.701,0.01495,0.03967,-0.7119
29.9116 0.942705 0.143559 8.49391 0.0170448 -0.0159795 0.01118560.0169,0.0124,0.0737,0.7018,0.0147,0.03891,-0.71116
30.0115 0.854176 0.129203 8.5298 0.01811 -0.01811 0.009055020.017,0.0123,0.074,0.70217,0.01398,0.0386,-0.71083
30.1115 0.892459 0.110062 8.46281 0.0165121 -0.0154468 0.009587670.0159,0.0119,0.0713,0.69629,0.00289,0.04816,-0.71613
30.2115 0.945097 0.165093 8.42931 0.0218386 -0.0170448 0.009055020.017,0.0123,0.0739,0.70176,0.01357,0.03891,-0.71122
30.3115 0.899637 0.177056 8.54894 0.0175774 -0.0138489 0.009055020.017,0.0124,0.0735,0.70102,0.01428,0.04016,-0.71187
30.4115 0.964238 0.160308 8.48195 0.019708 -0.0154468 0.009587670.0169,0.0123,0.0734,0.70163,0.01368,0.03923,-0.71133
30.5114 0.906815 0.150737 8.58244 0.0191753 -0.0138489 0.008522380.017,0.0123,0.0739,0.70228,0.01267,0.03888,-0.71072
30.6115 0.909207 0.145952 8.60876 0.0159795 -0.0159795 0.01012030.0169,0.0124,0.0735,0.70146,0.01516,0.03928,-0.71146
30.7119 0.904422 0.136381 8.58962 0.0186427 -0.0175774 0.005859130.0168,0.0123,0.0734,0.70082,0.01538,0.03901,-0.7121
30.8116 0.892459 0.15313 8.58005 0.01811 -0.0159795 0.01012030.0169,0.0123,0.0737,0.70154,0.01365,0.03932,-0.71141
30.9116 0.873318 0.189019 8.52502 0.0170448 -0.0138489 0.01012030.0167,0.0124,0.0732,0.70159,0.01595,0.0381,-0.71138
31.0115 0.909207 0.263192 8.5633 0.0170448 -0.0165121 0.01171830.017,0.0123,0.0738,0.70195,0.01227,0.03962,-0.71102
31.1115 0.952275 0.210553 8.42931 0.0143815 -0.0122509 0.007989730.0171,0.0123,0.0741,0.70204,0.01269,0.03952,-0.71093
31.2116 0.966631 0.141166 8.52502 0.0149142 -0.0149142 0.004793840.017,0.0124,0.0738,0.70196,0.01206,0.03959,-0.71102
31.3115 0.916385 0.191412 8.56569 0.0186427 -0.0133162 0.008522380.0161,0.0127,0.0713,0.69766,0.02681,0.03925,-0.71485
31.4115 0.885281 0.136381 8.50827 0.0159795 -0.0149142 0.005859130.017,0.0124,0.0738,0.70191,0.01216,0.03983,-0.71105
31.5115 0.878103 0.119633 8.51545 0.0165121 -0.0138489 0.007989730.0171,0.0123,0.0741,0.70196,0.01261,0.03969,-0.711
31.6115 0.87571 0.124418 8.51784 0.0175774 -0.0159795 0.009587670.0171,0.0125,0.0737,0.70135,0.01513,0.03943,-0.71157
31.7115 0.930741 0.124418 8.62072 0.0202406 -0.0117183 0.008522380.0172,0.0124,0.0742,0.70193,0.0126,0.03997,-0.71102
31.8116 0.95706 0.205768 8.54176 0.0143815 -0.0175774 0.009587670.0169,0.0123,0.0734,0.70126,0.01498,0.03958,-0.71165
31.9116 0.925956 0.138774 8.5298 0.01811 -0.0143815 0.007989730.0169,0.0124,0.0735,0.70143,0.01486,0.03891,-0.71152
32.0115 0.985772 0.0741722 8.60158 0.0191753 -0.0170448 0.008522380.0158,0.0118,0.0715,0.6964,0.00349,0.04769,-0.71606
32.1114 0.887674 0.165093 8.64226 0.019708 -0.0122509 0.009587670.016,0.0119,0.0716,0.69702,0.00225,0.04804,-0.71543
32.2118 0.909207 0.186627 8.60158 0.0165121 -0.0165121 0.009055020.017,0.0123,0.074,0.70209,0.01242,0.03902,-0.71091
32.3116 0.854176 0.150737 8.51305 0.0170448 -0.0143815 0.009055020.0168,0.0122,0.0735,0.70143,0.01458,0.03838,-0.71155
32.4116 0.899637 0.110062 8.51305 0.0165121 -0.0149142 0.01012030.017,0.0123,0.074,0.70222,0.01296,0.03917,-0.71076
32.5116 0.897244 0.11724 8.55612 0.019708 -0.0122509 0.008522380.017,0.0125,0.0738,0.70217,0.015,0.03827,-0.71082
32.6115 0.99295 0.131596 8.5968 0.0207733 -0.0159795 0.004793840.0169,0.0124,0.0734,0.7013,0.01504,0.03918,-0.71163
32.7117 0.966631 0.193805 8.6279 0.01811 -0.0143815 0.0106530.0169,0.0123,0.0734,0.70109,0.0147,0.03958,-0.71182
32.8116 0.916385 0.167486 8.52023 0.0175774 -0.0149142 0.01171830.017,0.0123,0.0739,0.70242,0.01331,0.03885,-0.71058
32.9117 0.933134 0.157915 8.56091 0.0207733 -0.0127836 0.006391780.0169,0.0123,0.0738,0.70233,0.01276,0.03877,-0.71068
33.0116 0.890066 0.136381 8.55134 0.0207733 -0.0159795 0.01118560.017,0.0124,0.0739,0.70215,0.01331,0.0389,-0.71084
33.1115 0.930741 0.100491 8.58962 0.019708 -0.0133162 0.006924430.0169,0.0121,0.0734,0.70141,0.01592,0.0382,-0.71155
33.2117 0.925956 0.0765648 8.60637 0.0191753 -0.0165121 0.009587670.0169,0.0124,0.0737,0.70181,0.01334,0.03937,-0.71115
33.3116 0.94749 0.095706 8.5944 0.0191753 -0.0111856 0.01012030.0171,0.0123,0.0741,0.70186,0.01217,0.03992,-0.71109
33.4116 1.00491 0.0765648 8.58005 0.01811 -0.0122509 0.01118560.0168,0.0123,0.0733,0.70095,0.01591,0.03873,-0.71198
33.5115 0.945097 0.174664 8.61115 0.019708 -0.0117183 0.009055020.0169,0.0124,0.0734,0.70121,0.0145,0.03975,-0.7117
33.6115 0.945097 0.136381 8.5633 0.0175774 -0.00905502 0.01384890.0169,0.0124,0.0734,0.70166,0.01624,0.03869,-0.71128
33.7119 0.906815 0.0765648 8.52262 0.0223712 -0.0133162 0.01012030.0161,0.0115,0.0718,0.69526,0.00092,0.04868,-0.71711
33.8117 0.880496 0.126811 8.54416 0.0170448 -0.0159795 0.01118560.0168,0.0124,0.0731,0.70104,0.01557,0.03857,-0.71191
33.9117 0.861354 0.155522 8.52262 0.0186427 -0.0143815 0.006924430.0168,0.0123,0.0736,0.70149,0.01431,0.03845,-0.7115
34.0116 0.906815 0.186627 8.48195 0.0175774 -0.0159795 0.01171830.017,0.0124,0.074,0.70195,0.01357,0.03925,-0.71102
34.1117 0.868532 0.110062 8.54416 0.0159795 -0.0175774 0.008522380.0171,0.0123,0.0741,0.70206,0.01202,0.0397,-0.71091
34.2117 1.06234 0.112455 8.54894 0.0159795 -0.0175774 0.007989730.0171,0.0123,0.074,0.70156,0.01201,0.04071,-0.71134
34.3116 0.973809 0.124418 8.53937 0.01811 -0.0170448 0.009055020.0169,0.0126,0.0732,0.70131,0.01523,0.03975,-0.71158
34.4115 0.870925 0.114847 8.53459 0.0149142 -0.0117183 0.004793840.0169,0.0124,0.0733,0.70135,0.01472,0.03978,-0.71156
34.5116 0.945097 0.157915 8.52023 0.01811 -0.0138489 0.009055020.0169,0.0125,0.0734,0.70132,0.01513,0.03987,-0.71157
34.6115 0.846999 0.100491 8.5633 0.01811 -0.0149142 0.009055020.017,0.0124,0.0738,0.70202,0.01364,0.03987,-0.71091
34.712 0.83025 0.0861354 8.51066 0.019708 -0.0165121 0.009587670.0171,0.0124,0.074,0.70197,0.0118,0.0401,-0.71098
34.8117 0.887674 0.157915 8.48913 0.0154468 -0.0117183 0.006924430.0169,0.0128,0.0735,0.7013,0.0151,0.04,-0.71158
34.9116 0.899637 0.141166 8.47238 0.0149142 -0.0138489 0.0106530.0169,0.0124,0.0739,0.70239,0.0139,0.03798,-0.71064
35.0115 0.9116 0.0885281 8.59919 0.0218386 -0.0143815 0.007989730.0168,0.0123,0.0732,0.70128,0.01452,0.03942,-0.71165
35.1116 0.961846 0.165093 8.44606 0.0175774 -0.0159795 0.004793840.0169,0.0123,0.0736,0.70109,0.0157,0.03866,-0.71185
35.2119 0.923563 0.189019 8.50827 0.01811 -0.0165121 0.006924430.016,0.0117,0.0716,0.69649,0.0019,0.04799,-0.71595
35.3117 0.882888 0.191412 8.46281 0.0143815 -0.0143815 0.007989730.0169,0.0123,0.0734,0.70097,0.01446,0.03928,-0.71196
35.4117 0.858962 0.119633 8.56091 0.019708 -0.0154468 0.009587670.0168,0.0124,0.0733,0.70128,0.01638,0.03832,-0.71167
35.5115 0.868532 0.157915 8.60397 0.0170448 -0.0159795 0.007457080.0169,0.0126,0.0734,0.70185,0.0153,0.03962,-0.71106
35.6116 0.959453 0.174664 8.47716 0.0159795 -0.0133162 0.0106530.0169,0.0125,0.0734,0.70154,0.015,0.03975,-0.71137
35.7116 0.945097 0.145952 8.69729 0.0186427 -0.0138489 0.008522380.017,0.0123,0.0738,0.7021,0.01284,0.03906,-0.71089
35.8117 0.959453 0.179449 8.54655 0.01811 -0.0138489 0.0106530.017,0.0123,0.0739,0.70168,0.01217,0.04017,-0.71125
35.9117 0.937919 0.155522 8.5944 0.0170448 -0.0138489 0.007457080.0157,0.0119,0.0707,0.69551,0.00443,0.04807,-0.71689
36.0117 0.906815 0.15313 8.59919 0.0170448 -0.0122509 0.01012030.0168,0.0124,0.0735,0.70139,0.01598,0.03855,-0.71155
36.1116 0.916385 0.136381 8.53219 0.0143815 -0.0154468 0.005326480.017,0.0124,0.0736,0.7018,0.01515,0.03901,-0.71114
36.2117 0.909207 0.126811 8.49391 0.0175774 -0.0149142 0.01171830.017,0.0125,0.0735,0.70145,0.01515,0.03907,-0.71148
36.3116 0.897244 0.0502457 8.46281 0.0186427 -0.0165121 0.009055020.017,0.0123,0.0738,0.70197,0.01223,0.03952,-0.71101
36.4117 0.933134 0.15313 8.53459 0.0165121 -0.0143815 0.009055020.016,0.0127,0.071,0.69777,0.02773,0.03887,-0.71473
36.5116 1.02166 0.172271 8.53459 0.0154468 -0.0138489 0.008522380.0168,0.0124,0.0733,0.70124,0.01693,0.03839,-0.71169
36.6116 0.995343 0.141166 8.56569 0.0191753 -0.0117183 0.01331620.0171,0.0123,0.0742,0.70212,0.01295,0.03951,-0.71085
36.7119 0.933134 0.179449 8.61354 0.01811 -0.0127836 0.005859130.017,0.0125,0.0739,0.7024,0.0126,0.0394,-0.71058
36.8117 0.918778 0.112455 8.56569 0.0186427 -0.0159795 0.007457080.0171,0.0125,0.074,0.70239,0.01364,0.03938,-0.71057
36.9117 0.870925 0.0669942 8.56569 0.0202406 -0.0127836 0.009587670.0169,0.0123,0.0737,0.70193,0.01217,0.03937,-0.71105
37.0116 0.904422 0.100491 8.60876 0.01811 -0.0154468 0.006924430.0169,0.0123,0.0737,0.70189,0.01249,0.03884,-0.71112
37.1117 0.945097 0.122025 8.54416 0.0165121 -0.0143815 0.009055020.017,0.0124,0.0736,0.70185,0.01389,0.03936,-0.7111
37.2118 0.921171 0.107669 8.52502 0.0207733 -0.0149142 0.004793840.0169,0.0124,0.0734,0.70075,0.01375,0.04004,-0.71215
37.3116 0.935527 0.160308 8.53937 0.01811 -0.0111856 0.01171830.0169,0.0123,0.0736,0.70146,0.01334,0.0399,-0.71147
37.4116 0.949883 0.160308 8.59919 0.0186427 -0.0154468 0.01012030.0169,0.0124,0.0733,0.70115,0.01444,0.03956,-0.71177
37.5116 0.916385 0.122025 8.59201 0.0165121 -0.0122509 0.007457080.017,0.0125,0.0735,0.70167,0.01508,0.03923,-0.71126
37.6116 0.894852 0.15313 8.66618 0.0207733 -0.0154468 0.01118560.0169,0.0125,0.0735,0.70162,0.01613,0.03891,-0.7113
37.7117 0.813501 0.114847 8.63508 0.019708 -0.0127836 0.002663240.0171,0.0125,0.0738,0.70165,0.01481,0.03946,-0.71128
37.8118 0.885281 0.141166 8.53698 0.01811 -0.0138489 0.01331620.017,0.0126,0.0735,0.70182,0.01434,0.03978,-0.7111
