timu_ground timu_onboard ax_meas ay_meas az_meas wx_meas wy_meas wz_meas
183.787950 185.143275 -9.551463 0.299081 6.441017 -0.153403 -0.542236 0.083626
183.788581 185.147431 -9.460543 0.253621 6.311814 -0.165654 -0.550759 0.063918
183.797385 185.152361 -9.305020 0.339756 6.271139 -0.177372 -0.564075 0.048471
183.800347 185.157378 -9.197351 0.234480 6.273531 -0.184829 -0.582717 0.032492
183.801940 185.162367 -9.199744 0.093313 6.189789 -0.185362 -0.600295 0.028230
183.813391 185.167397 -8.924589 0.007178 6.292673 -0.184829 -0.613611 0.029296
183.813616 185.172402 -8.800171 -0.014356 6.144328 -0.178437 -0.617340 0.026100
183.820640 185.177564 -8.654219 -0.081350 6.036659 -0.166186 -0.622666 0.022371
183.823399 185.182625 -8.659004 -0.055031 6.151506 -0.147011 -0.611480 0.010653
183.829375 185.187726 -8.615937 0.014356 6.053407 -0.126238 -0.598697 -0.004261
183.833687 185.192744 -8.513053 0.071780 5.969665 -0.102801 -0.584315 -0.024502
183.842461 185.197923 -8.582440 0.105277 5.816535 -0.084691 -0.568336 -0.042612
183.845019 185.202922 -8.642256 0.198590 5.692117 -0.074038 -0.560879 -0.063385
183.856470 185.208081 -8.551335 0.325401 5.658620 -0.074571 -0.551824 -0.074571
183.858183 185.213072 -8.410169 0.421107 5.445674 -0.086289 -0.541703 -0.078832
183.858765 185.218252 -8.338389 0.445033 5.311686 -0.111856 -0.531051 -0.080430
183.869525 185.223251 -8.548943 0.442640 5.299722 -0.150207 -0.521463 -0.072973
183.870148 185.228418 -8.508267 0.334971 5.292544 -0.200276 -0.501755 -0.053265
183.874003 185.233414 -8.309677 0.334971 5.235121 -0.241290 -0.483645 -0.031426
183.880619 185.238574 -8.292929 0.270370 5.227943 -0.265792 -0.471927 -0.014914
183.890121 185.245224 -8.197223 0.217731 5.206409 -0.287098 -0.451153 -0.001598
183.890852 185.249009 -7.998633 0.289511 5.220765 -0.293489 -0.426651 -0.002131
183.893455 185.253772 -7.835932 0.330186 5.498312 -0.291891 -0.382974 -0.013849
183.900747 185.258968 -7.876608 0.234480 5.541380 -0.284434 -0.329709 -0.024502
183.903515 185.263947 -7.864644 0.260799 5.625123 -0.262063 -0.273249 -0.043677
183.911107 185.269122 -7.802435 0.406751 5.720829 -0.238627 -0.216255 -0.066581
183.914023 185.274495 -7.826362 0.361290 5.720829 -0.205070 -0.174709 -0.086822
183.921554 185.279286 -7.893356 0.373254 5.627515 -0.174709 -0.152337 -0.096409
183.925012 185.284308 -7.795257 0.387609 5.570092 -0.145946 -0.142217 -0.105464
183.929568 185.289555 -7.742619 0.413929 5.579662 -0.119846 -0.149674 -0.097475
183.934916 185.294470 -7.563170 0.394787 5.366717 -0.102269 -0.160327 -0.084691
183.942437 185.299819 -7.644520 0.323008 5.328434 -0.094279 -0.180035 -0.068712
183.945389 185.304771 -7.752190 0.217731 4.974322 -0.092148 -0.207200 -0.048471
183.949917 185.309946 -7.867037 0.083743 4.940825 -0.094279 -0.237029 -0.030894
183.956995 185.314768 -8.005811 -0.062209 4.871438 -0.094811 -0.254073 -0.015979
183.969555 185.319810 -7.989062 -0.229695 4.809229 -0.095344 -0.259400 -0.005326
183.969709 185.324804 -7.886178 -0.311045 4.749413 -0.080963 -0.255139 -0.003196
183.970876 185.329939 -7.804828 -0.672335 4.727879 -0.060722 -0.243953 -0.009588
183.979364 185.334912 -7.874215 -0.945097 4.892972 -0.023437 -0.214125 -0.018110
183.980272 185.339867 -7.563170 -0.976202 5.215979 0.024502 -0.160860 -0.030894
183.988948 185.346615 -7.149242 -0.686691 5.515061 0.117715 -0.058059 -0.078299
183.991771 185.351077 -6.962615 -0.447426 5.632301 0.174709 -0.005326 -0.121444
184.001506 185.356094 -6.900406 -0.217731 5.625123 0.246616 0.053797 -0.179503
184.002181 185.361094 -7.091818 -0.011963 5.687332 0.314795 0.093746 -0.245018
184.006974 185.366243 -7.020038 0.241658 5.696902 0.367527 0.117715 -0.304675
184.017976 185.371102 -6.809485 0.325401 5.675369 0.399486 0.123042 -0.347819
184.018144 185.376119 -6.766417 0.380432 5.527024 0.417064 0.110258 -0.377648
184.020795 185.381351 -6.756847 0.428285 5.493527 0.412803 0.071908 -0.373919
184.026154 185.386187 -6.653963 0.540739 5.302115 0.395225 0.025567 -0.356874
184.033855 185.391532 -6.551079 0.626875 5.215979 0.361668 -0.022904 -0.327046
184.038330 185.396357 -6.644392 0.619697 5.146593 0.320654 -0.082028 -0.290826
184.041314 185.401531 -6.768810 0.571844 4.790088 0.276445 -0.144880 -0.247682
184.050012 185.406519 -6.716172 0.569451 4.610639 0.222114 -0.204004 -0.206135
184.051395 185.411708 -6.555864 0.466567 4.407263 0.172578 -0.250345 -0.172045
184.060949 185.416818 -6.675497 0.265584 4.275668 0.128901 -0.274314 -0.139554
184.063193 185.421883 -6.675497 0.098099 4.029225 0.088420 -0.288163 -0.108128
184.075053 185.426881 -6.486477 0.004785 3.990942 0.047938 -0.265792 -0.086822
184.077921 185.432152 -6.608502 -0.232087 4.455116 0.004794 -0.190156 -0.067646
184.078077 185.437060 -6.771203 -0.282333 4.672848 -0.020773 -0.108660 -0.068712
184.083241 185.442402 -6.720957 -0.016749 5.019782 -0.042612 0.041014 -0.086822
184.089295 185.448419 -6.828626 -0.002393 5.170519 -0.044742 0.180568 -0.119313
184.094430 185.452531 -6.711386 0.064602 5.060457 -0.042612 0.247682 -0.147544
184.100310 185.457565 -6.900406 0.095706 5.170519 -0.028230 0.301479 -0.175241
184.102256 185.462722 -6.931510 0.258406 5.182482 -0.007990 0.324916 -0.200808
184.110879 185.467762 -6.764025 0.354112 5.208802 -0.001598 0.319589 -0.210929
184.113117 185.472870 -6.735313 0.413929 5.175304 0.003729 0.296153 -0.211994
184.121320 185.477890 -6.618073 0.368468 5.204016 0.003729 0.243953 -0.199743
184.124263 185.483162 -6.443410 0.454604 5.048494 0.006924 0.165654 -0.169915
184.128838 185.488072 -6.235249 0.559880 5.074813 0.004794 0.097475 -0.141684
184.132670 185.493237 -6.194574 0.543132 5.122666 0.002131 0.030894 -0.119313
184.139373 185.498236 -6.161077 0.500064 4.955181 -0.006924 -0.027165 -0.095344
184.149405 185.503403 -6.232856 0.413929 4.909720 -0.010653 -0.078299 -0.075636
184.150056 185.508404 -5.984021 0.452211 4.809229 -0.015979 -0.120379 -0.065516
184.155622 185.513574 -5.993591 0.440248 4.837941 -0.022904 -0.138489 -0.055928
184.162543 185.518571 -6.098868 0.368468 4.780517 -0.034622 -0.133162 -0.052200
184.163892 185.523968 -6.103653 0.320615 4.706345 -0.044742 -0.121444 -0.047938
184.172604 185.528961 -6.029481 0.191412 4.498184 -0.053797 -0.115052 -0.036753
184.175555 185.534372 -5.907456 0.189019 4.371374 -0.069244 -0.112921 -0.023437
184.182520 185.539190 -6.027088 0.205768 4.258919 -0.079897 -0.106530 -0.012251
184.183811 185.544351 -6.168255 0.122025 4.426405 -0.102801 -0.096942 -0.005326
184.189902 185.549759 -6.106046 0.124418 4.687204 -0.121976 -0.072973 0.012251
184.202017 185.554525 -6.039051 0.093313 4.866652 -0.130499 -0.042612 0.027165
184.202672 185.559585 -5.795001 0.086135 4.921683 -0.124107 -0.022371 0.043145
184.204110 185.564691 -5.711258 0.177056 4.993463 -0.098007 -0.018643 0.057526
184.219398 185.569716 -5.464815 0.229695 5.074813 -0.056461 -0.029296 0.067646
184.220957 185.575006 -5.448067 0.117240 5.070028 -0.001598 -0.065516 0.079365
184.221112 185.579891 -5.553343 0.102884 5.012604 0.038351 -0.086289 0.087354
184.228271 185.585054 -5.486349 0.026319 5.029353 0.094811 -0.120911 0.094811
184.229762 185.590032 -5.474386 0.088528 4.938432 0.140087 -0.157131 0.105997
184.237333 185.595217 -5.531809 0.074172 4.751805 0.182166 -0.195482 0.111856
184.239777 185.600236 -5.572485 0.138774 4.830763 0.218386 -0.245018 0.119846
184.250311 185.605402 -5.409784 0.174664 4.749413 0.250345 -0.287630 0.129966
184.250483 185.610406 -5.290152 0.177056 4.536467 0.265259 -0.331307 0.139021
184.255048 185.615556 -5.256655 0.198590 4.682418 0.273249 -0.361136 0.148076
184.266011 185.620573 -5.338005 0.220124 4.464687 0.274847 -0.388833 0.166719
184.270643 185.626100 -5.261440 0.401965 4.347447 0.264726 -0.426119 0.177372
184.271478 185.630730 -5.192053 0.466567 4.223029 0.253008 -0.449023 0.190688
184.280347 185.636092 -5.254262 0.464174 4.093826 0.225310 -0.487906 0.211461
184.280571 185.641027 -5.383465 0.447426 4.000513 0.195482 -0.515604 0.233833
184.285946 185.646076 -5.282974 0.449818 3.914377 0.162990 -0.535312 0.263661
184.291917 185.651327 -5.259047 0.411536 3.789959 0.130499 -0.552356 0.294555
184.298998 185.656275 -5.254262 0.294296 3.895236 0.094279 -0.562477 0.327046
184.300732 185.661283 -5.352361 0.279940 3.689468 0.061255 -0.577924 0.354744
184.313696 185.666520 -5.144200 0.169878 3.701431 0.030894 -0.586446 0.388833
184.313862 185.671445 -4.988678 0.150737 3.708609 0.009588 -0.589109 0.418129
184.319053 185.676774 -4.931254 0.026319 3.744499 -0.009055 -0.583783 0.434641
184.321994 185.681732 -4.859474 -0.110062 3.644008 -0.012251 -0.576326 0.447957
184.327969 185.686908 -4.849904 -0.110062 3.732536 -0.014382 -0.562477 0.447957
184.332243 185.691938 -4.742235 -0.066994 3.711002 -0.003196 -0.543301 0.437837
184.338300 185.697089 -4.979107 -0.177056 3.799530 0.012251 -0.516136 0.426119
184.343341 185.702092 -4.895364 -0.200983 3.861739 0.033024 -0.492700 0.400552
184.349254 185.707204 -4.816407 -0.222517 3.902414 0.058591 -0.464469 0.376050
184.352594 185.712052 -4.775732 -0.143559 3.861739 0.083093 -0.437837 0.348885
184.360126 185.717127 -4.845119 -0.110062 4.017261 0.105997 -0.414401 0.325981
184.365087 185.722062 -4.940825 -0.088528 3.978979 0.127836 -0.405345 0.299348
184.372640 185.727108 -4.780517 0.021534 3.964623 0.142217 -0.402682 0.282304
184.372803 185.732085 -4.732664 0.057424 3.950267 0.157664 -0.416531 0.268455
184.382087 185.737265 -4.739842 0.086135 3.890451 0.162458 -0.443696 0.255139
184.382840 185.742189 -4.629780 0.074172 4.053151 0.168850 -0.477786 0.250877
184.388923 185.747210 -4.340269 0.129203 3.919163 0.169915 -0.519865 0.251943
184.393699 185.752950 -4.153642 0.126811 3.923948 0.176839 -0.572064 0.250877
184.398351 185.757368 -4.115360 0.155522 3.981372 0.177372 -0.599230 0.249812
184.402039 185.762494 -3.923948 0.167486 4.160820 0.184829 -0.639711 0.243420
184.412221 185.767406 -3.904807 0.236872 4.124931 0.198145 -0.679659 0.240224
184.413669 185.772445 -3.950267 0.150737 4.081863 0.211994 -0.713749 0.226376
184.418235 185.777396 -3.988549 0.155522 4.086648 0.234898 -0.750502 0.211461
184.421982 185.782403 -3.797137 0.208161 4.007691 0.250345 -0.779797 0.194949
184.428700 185.787405 -3.751677 0.220124 3.952660 0.268987 -0.798440 0.175774
184.432716 185.792415 -3.828242 0.198590 3.998120 0.286565 -0.818148 0.166719
184.440542 185.797432 -3.873702 0.224909 3.892843 0.298816 -0.822942 0.160327
184.442715 185.802445 -3.909592 0.277548 4.043580 0.301479 -0.822409 0.155533
184.449277 185.807571 -4.072292 0.224909 3.940696 0.307338 -0.810691 0.157131
184.452089 185.812597 -4.132109 0.366076 3.818671 0.313730 -0.808028 0.159795
184.460401 185.817571 -4.043580 0.358898 3.897629 0.309469 -0.796309 0.169915
184.463783 185.822537 -4.034010 0.332579 3.766033 0.304675 -0.790450 0.179503
184.469471 185.827698 -3.993335 0.327793 3.675112 0.300414 -0.790450 0.199743
184.472887 185.832577 -4.010083 0.306259 3.653578 0.284967 -0.786722 0.215723
184.478874 185.837566 -3.921555 0.282333 3.474129 0.271118 -0.793646 0.224245
184.482442 185.842833 -3.959838 0.232087 3.330570 0.258335 -0.805364 0.239692
184.490320 185.847663 -4.005298 0.244050 3.306644 0.237029 -0.819746 0.245551
184.499033 185.854221 -3.969408 0.200983 3.292288 0.220516 -0.832530 0.248747
184.499769 185.857958 -3.892843 0.260799 3.347319 0.207200 -0.836791 0.243953
184.503441 185.863043 -3.828242 0.270370 3.254006 0.183231 -0.837856 0.233300
184.510509 185.868106 -3.852168 0.251228 3.280325 0.164588 -0.837856 0.217321
184.513470 185.873062 -3.873702 0.208161 3.330570 0.145946 -0.837856 0.208798
184.519641 185.878074 -3.761248 0.210553 3.273147 0.134227 -0.834660 0.185894
184.528486 185.883061 -3.758855 0.212946 3.249220 0.124107 -0.833595 0.164588
184.529864 185.888287 -3.777996 0.270370 3.297073 0.122509 -0.822409 0.147544
184.533291 185.893152 -3.624866 0.279940 3.285110 0.125705 -0.811756 0.121444
184.539140 185.898101 -3.524375 0.299081 3.443025 0.132629 -0.792581 0.099605
184.544379 185.903266 -3.431062 0.191412 3.452596 0.138489 -0.769677 0.076169
184.548836 185.908205 -3.512412 0.220124 3.419098 0.145946 -0.735588 0.063918
184.552690 185.913246 -3.512412 0.232087 3.476522 0.159795 -0.702563 0.041547
184.563500 185.918233 -3.344926 0.229695 3.450203 0.172045 -0.658354 0.026100
184.563635 185.923246 -3.335356 0.232087 3.505234 0.189623 -0.614144 0.011718
184.570340 185.928631 -3.416706 0.232087 3.469344 0.207200 -0.552889 -0.009588
184.573289 185.933331 -3.321000 0.258406 3.531553 0.221582 -0.506549 -0.025567
184.581819 185.938436 -3.210938 0.246443 3.612903 0.237561 -0.454349 -0.040481
184.586264 185.943372 -3.251613 0.323008 3.481307 0.250345 -0.398954 -0.060189
184.597306 185.948387 -3.287503 0.351720 3.514805 0.259400 -0.349417 -0.081495
184.597957 185.955058 -3.155907 0.416321 3.423884 0.263128 -0.301479 -0.094279
184.599980 185.958674 -3.093698 0.445033 3.454988 0.259400 -0.250877 -0.109193
184.605790 185.963834 -3.115232 0.466567 3.383209 0.254073 -0.208798 -0.125172
184.608292 185.968776 -3.136766 0.576629 3.545909 0.237561 -0.167252 -0.140087
184.618067 185.973796 -3.002777 0.610126 3.407135 0.217853 -0.120911 -0.150207
184.618706 185.978974 -2.964495 0.768041 3.624866 0.194949 -0.076169 -0.167784
184.624535 185.983816 -3.098483 0.863747 3.713395 0.166186 -0.029296 -0.182166
184.629280 185.988809 -3.177441 0.899637 3.612903 0.142750 0.009055 -0.193351
184.638088 185.993814 -3.139158 0.892459 3.720573 0.116650 0.036220 -0.205070
184.638666 185.998974 -3.127195 0.906815 3.811493 0.092148 0.058059 -0.215190
184.648656 186.003909 -3.251613 0.866140 3.744499 0.070310 0.072973 -0.211994
184.649370 186.008927 -3.210938 0.866140 3.797137 0.049004 0.085756 -0.210396
184.653344 186.013927 -3.191797 0.870925 3.835420 0.029296 0.101736 -0.195482
184.663208 186.018937 -3.242042 0.782397 3.933518 0.015979 0.115585 -0.186960
184.675279 186.023964 -3.402350 0.818287 4.134501 0.002663 0.140087 -0.173643
184.676046 186.028948 -3.376031 0.780004 4.069900 -0.003729 0.170448 -0.168317
184.676398 186.034141 -3.361675 0.777612 4.179962 -0.007990 0.197613 -0.161392
184.681937 186.039081 -3.548302 0.710617 4.244563 -0.010120 0.235963 -0.154468
184.687743 186.044099 -3.486093 0.667550 4.299594 -0.007457 0.276977 -0.150207
184.693502 186.049084 -3.421491 0.698654 4.479043 -0.004794 0.320654 -0.139554
184.695196 186.054367 -3.517197 0.679513 4.567571 -0.003196 0.373919 -0.133162
184.702081 186.059536 -3.581799 0.672335 4.713523 0.003729 0.428249 -0.120911
184.704798 186.064475 -3.821064 0.717795 4.610639 0.014382 0.476188 -0.115585
184.712991 186.069492 -3.907199 0.746507 4.806836 0.020773 0.510277 -0.102801
184.714542 186.074484 -3.962230 0.830250 4.770946 0.033557 0.532648 -0.100671
184.720831 186.079556 -4.091433 0.842213 4.861867 0.041547 0.548628 -0.101203
184.728736 186.084538 -4.103397 0.942705 4.895364 0.046340 0.563542 -0.093746
184.729333 186.089539 -3.950267 1.052767 4.892972 0.046340 0.569401 -0.095344
184.735325 186.094841 -3.957445 1.028840 4.890579 0.045808 0.573662 -0.090018
184.742861 186.099810 -4.007691 1.012091 4.971929 0.034090 0.581119 -0.076701
184.747544 186.105617 -4.132109 0.990558 4.952788 0.019708 0.586446 -0.063385
184.749905 186.110158 -3.986157 1.036018 5.098740 0.014914 0.586446 -0.056461
184.756934 186.115194 -4.067507 1.024055 5.019782 0.003196 0.593903 -0.039949
184.768705 186.120187 -4.108182 0.935527 5.091562 -0.007990 0.596034 -0.026100
184.768906 186.125470 -4.156035 0.923563 5.144200 -0.019708 0.606687 -0.019708
184.770052 186.130499 -4.079470 0.904422 5.187268 -0.023437 0.616274 -0.006392
184.776430 186.135721 -4.148857 0.880496 5.263833 -0.028230 0.620003 0.000000
184.782448 186.140658 -4.158428 0.799145 5.153771 -0.032492 0.631188 0.011186
184.787545 186.145709 -4.254134 0.696261 5.139415 -0.032492 0.633852 0.023969
184.797459 186.150694 -4.189532 0.693869 5.129844 -0.029828 0.640776 0.039949
184.797679 186.156515 -4.330699 0.574236 5.127451 -0.029828 0.649298 0.058059
184.800705 186.161183 -4.488614 0.564666 5.146593 -0.034622 0.659951 0.070310
184.813505 186.166155 -4.459902 0.514420 5.199231 -0.041547 0.672735 0.076701
184.813714 186.171172 -4.541252 0.497671 5.070028 -0.041014 0.688714 0.083093
184.819614 186.176303 -4.629780 0.397180 5.182482 -0.051667 0.705759 0.084691
184.820896 186.181246 -4.737449 0.430677 5.256655 -0.053265 0.724935 0.074571
184.828580 186.186541 -4.747020 0.521598 5.213587 -0.059124 0.739316 0.063385
184.831021 186.191505 -4.644136 0.576629 5.302115 -0.061255 0.749969 0.051134
184.837926 186.196690 -4.634565 0.466567 5.175304 -0.065516 0.749969 0.037818
184.841151 186.201700 -4.775732 0.509635 5.271010 -0.068179 0.745708 0.023969
184.847995 186.206847 -4.646529 0.528776 5.125059 -0.077234 0.724402 0.017577
184.852668 186.211918 -4.584320 0.449818 5.014997 -0.081495 0.702031 0.005326
184.864274 186.217041 -4.546037 0.387609 5.036531 -0.082028 0.674333 0.000000
184.864534 186.222052 -4.519718 0.361290 5.050887 -0.078832 0.640776 -0.009055
184.868902 186.227530 -4.376159 0.256014 5.034138 -0.070310 0.602958 -0.017045
184.872668 186.232459 -4.220637 0.282333 5.031745 -0.054863 0.575793 -0.031959
184.886907 186.237508 -4.184747 0.203375 4.976714 -0.035155 0.549161 -0.046873
184.887093 186.242818 -4.292416 0.138774 4.971929 -0.013316 0.523061 -0.058059
184.889014 186.247683 -4.297201 0.160308 4.969536 0.011186 0.503885 -0.077234
184.893832 186.252862 -4.256526 0.090921 4.849904 0.034622 0.483112 -0.092148
184.899871 186.258608 -4.309165 0.040675 4.739842 0.055395 0.463937 -0.103866
184.902565 186.262865 -4.292416 0.028712 4.672848 0.067646 0.455947 -0.119846
184.911622 186.268112 -4.220637 0.150737 4.718308 0.088952 0.441033 -0.136358
184.913732 186.273040 -4.112967 0.129203 4.641743 0.090018 0.431978 -0.145413
184.919623 186.278338 -4.129716 0.172271 4.577142 0.088952 0.434641 -0.160860
184.923268 186.283294 -4.132109 0.148344 4.524503 0.085756 0.427717 -0.173111
184.929586 186.288488 -4.079470 0.165093 4.450331 0.087887 0.416531 -0.180035
184.933058 186.293499 -4.050758 0.143559 4.354625 0.085224 0.392029 -0.190156
184.940550 186.298659 -4.110575 0.165093 4.246956 0.087354 0.359538 -0.191221
184.943286 186.303706 -4.024439 0.200983 4.108182 0.088420 0.324916 -0.199743
184.949329 186.308822 -3.902414 0.258406 4.201495 0.090550 0.284434 -0.206135
184.953185 186.313836 -3.907199 0.258406 3.976586 0.095877 0.247149 -0.209331
184.960323 186.319022 -4.005298 0.342149 3.864132 0.093213 0.198678 -0.213592
184.964607 186.324019 -3.964623 0.416321 3.763640 0.086289 0.169382 -0.220516
184.970802 186.329180 -3.830634 0.437855 3.675112 0.076169 0.130499 -0.223712
184.975035 186.334175 -3.782781 0.612519 3.708609 0.050602 0.101736 -0.224778
184.979974 186.339343 -3.864132 0.586200 3.763640 0.029296 0.077234 -0.224778
184.988566 186.344643 -3.900021 0.717795 3.584191 -0.001598 0.051134 -0.224245
184.990673 186.349512 -3.861739 0.689084 3.548302 -0.035155 0.024502 -0.221049
184.998381 186.354541 -3.921555 0.660372 3.533946 -0.066581 -0.006924 -0.216255
184.999756 186.360175 -4.112967 0.696261 3.411921 -0.095877 -0.037818 -0.212527
185.004485 186.364708 -4.151250 0.679513 3.486093 -0.128901 -0.066048 -0.201341
185.014588 186.370069 -4.093826 0.710617 3.416706 -0.155533 -0.100671 -0.191753
185.016039 186.374871 -4.115360 0.679513 3.416706 -0.170980 -0.125172 -0.188025
185.019390 186.380050 -4.053151 0.631660 3.352104 -0.181100 -0.159262 -0.174709
185.029430 186.385044 -4.041188 0.571844 3.280325 -0.190156 -0.194417 -0.165654
185.030065 186.390223 -3.988549 0.581414 3.172655 -0.192286 -0.225843 -0.152337
185.039034 186.395473 -4.127323 0.409143 3.108054 -0.194949 -0.259932 -0.140619
185.040439 186.400397 -4.311557 0.385217 3.019526 -0.196547 -0.290293 -0.133695
185.048256 186.405394 -4.301987 0.373254 2.954924 -0.197613 -0.306806 -0.130499
185.050111 186.410646 -4.294809 0.344542 3.129588 -0.195482 -0.313197 -0.123574
185.056523 186.415565 -4.352232 0.299081 3.076949 -0.190688 -0.308936 -0.129966
185.069772 186.420915 -4.407263 0.325401 3.184619 -0.182698 -0.285500 -0.141152
185.069922 186.425852 -4.297201 0.418714 3.239650 -0.174176 -0.258867 -0.146478
185.071093 186.431032 -4.225422 0.437855 3.304251 -0.160860 -0.217321 -0.169382
185.082434 186.436085 -4.412049 0.459389 3.387994 -0.152870 -0.183764 -0.184829
185.083066 186.441212 -4.510147 0.588592 3.342534 -0.148076 -0.149142 -0.194949
185.086890 186.446232 -4.457509 0.624482 3.316214 -0.152337 -0.125172 -0.203472
185.092938 186.451210 -4.445546 0.674728 3.198975 -0.150740 -0.117715 -0.208266
185.096941 186.456152 -4.560393 0.638838 3.088913 -0.151805 -0.121444 -0.201874
185.101693 186.462302 -4.622602 0.607733 2.962102 -0.155533 -0.135825 -0.194417
185.106818 186.466056 -4.560393 0.581414 2.978851 -0.166719 -0.143815 -0.181100
185.118291 186.471190 -4.522111 0.488101 3.076949 -0.177372 -0.148609 -0.160860
185.118980 186.476235 -4.615424 0.471352 3.232472 -0.187492 -0.144348 -0.144880
185.120861 186.481411 -4.761376 0.411536 3.136766 -0.198678 -0.132097 -0.130499
185.129095 186.486327 -4.916898 0.397180 3.237257 -0.209331 -0.118781 -0.120379
185.130771 186.491341 -5.084384 0.284725 3.328178 -0.213592 -0.097475 -0.110791
185.139391 186.496335 -5.189660 0.220124 3.431062 -0.219451 -0.076169 -0.104932
185.141008 186.501503 -5.165734 0.172271 3.481307 -0.215190 -0.049536 -0.098540
185.148675 186.506391 -5.043709 0.244050 3.452596 -0.202939 -0.024502 -0.091083
185.150794 186.511365 -5.105918 0.162700 3.569836 -0.181633 -0.005859 -0.086822
185.161570 186.516544 -5.237513 0.174664 3.696646 -0.156599 0.011718 -0.084691
185.162232 186.521482 -5.105918 0.296689 3.823457 -0.127836 0.038351 -0.078832
185.170995 186.526502 -4.967144 0.346934 3.964623 -0.103866 0.067646 -0.081495
185.173830 186.531490 -4.936039 0.390002 4.055544 -0.075103 0.099073 -0.079365
185.178495 186.536523 -4.914505 0.382824 4.081863 -0.047938 0.129434 -0.071375
185.185215 186.541566 -4.859474 0.519205 4.249348 -0.015979 0.154468 -0.054330
185.189725 186.546572 -4.842726 0.356505 4.160820 0.010120 0.177905 -0.039949
185.191080 186.551705 -5.084384 0.337364 4.079470 0.033557 0.194417 -0.026632
185.199992 186.556635 -5.266225 0.325401 4.034010 0.044210 0.204537 -0.002131
185.203342 186.562506 -5.302115 0.334971 4.050758 0.054863 0.213592 0.021306
185.206811 186.566669 -5.601196 0.189019 4.074685 0.052200 0.237561 0.038883
185.213482 186.571688 -5.869173 0.165093 4.167998 0.044742 0.273249 0.060189
185.218286 186.576706 -5.881137 0.078957 4.029225 0.035155 0.317991 0.070310
185.222670 186.581695 -5.962487 0.028712 4.124931 0.026100 0.371256 0.073505
185.227231 186.586872 -6.201752 0.002393 4.024439 0.011718 0.426119 0.075103
185.231217 186.591806 -6.340526 -0.145952 4.278060 0.000533 0.474590 0.069244
185.236927 186.596828 -6.307028 -0.172271 4.227815 -0.006924 0.510277 0.062320
185.250420 186.601813 -6.287887 -0.165093 4.361803 -0.008522 0.539040 0.056461
185.250598 186.606843 -6.354881 -0.174664 4.361803 -0.009055 0.549693 0.051667
185.252614 186.611853 -6.390771 -0.191412 4.546037 0.000000 0.567271 0.044742
185.258478 186.616847 -6.354881 -0.157915 4.991070 0.008522 0.579522 0.049536
185.262162 186.622017 -6.180218 -0.136381 5.074813 0.022904 0.604023 0.060189
185.268122 186.626951 -6.129972 -0.153130 5.091562 0.031959 0.622666 0.067114
185.271480 186.631983 -6.182611 -0.126811 5.333219 0.053797 0.632786 0.078832
185.280385 186.637236 -6.161077 -0.050246 5.364324 0.079897 0.623731 0.092148
185.281642 186.642157 -6.371630 -0.019141 5.259047 0.116117 0.603491 0.100671
185.288459 186.647479 -6.630036 -0.076565 5.256655 0.155533 0.565673 0.109726
185.298895 186.652452 -6.790344 -0.019141 5.282974 0.189090 0.525191 0.109193
185.299070 186.657635 -7.082247 0.131596 5.318863 0.224778 0.485243 0.102269
185.302112 186.662636 -7.211451 0.071780 5.404999 0.237561 0.471394 0.099605
185.310128 186.667807 -7.299979 0.117240 5.589233 0.244486 0.471927 0.095344
185.314006 186.672855 -7.357402 0.236872 5.682546 0.236496 0.481514 0.084158
185.318542 186.677977 -7.316727 0.308652 5.706473 0.227441 0.481514 0.076169
185.328380 186.682978 -7.376543 0.413929 5.605982 0.213592 0.461274 0.060189
185.328529 186.688229 -7.658876 0.502457 5.562914 0.193351 0.427184 0.041547
185.339443 186.693157 -7.788079 0.555095 5.582055 0.164588 0.380844 0.027165
185.339992 186.698316 -7.745012 0.600555 5.553343 0.133695 0.323850 0.015979
185.348040 186.703307 -7.855074 0.607733 5.565307 0.102801 0.258335 0.008522
185.348886 186.708490 -7.807221 0.598163 5.586840 0.068712 0.188558 0.005326
185.352848 186.713462 -7.656484 0.631660 5.732792 0.040481 0.124640 0.011718
185.360539 186.718660 -7.539244 0.653194 6.029481 0.005859 0.074571 0.029828
185.367610 186.723655 -7.417219 0.595770 6.199359 -0.014382 0.040481 0.052200
185.368841 186.728817 -7.402863 0.614911 6.333348 -0.025567 0.005326 0.075636
185.378341 186.733833 -7.254518 0.610126 6.393164 -0.022904 -0.036753 0.093213
185.378949 186.739185 -7.252126 0.564666 6.106046 -0.010120 -0.083093 0.113987
185.383396 186.743994 -7.472250 0.531169 6.067763 0.007990 -0.137423 0.129434
185.389974 186.749879 -7.802435 0.497671 6.129972 0.022904 -0.198678 0.140087
185.397898 186.754905 -8.120658 0.289511 5.799786 0.030361 -0.231702 0.148609
185.401069 186.760015 -8.108695 0.215339 5.866781 0.022904 -0.248214 0.150207
185.409118 186.765605 -8.261824 0.138774 5.814142 0.012784 -0.248747 0.149142
185.410569 186.770425 -8.486734 0.064602 5.720829 -0.001065 -0.237029 0.139021
185.417754 186.775216 -8.532194 0.021534 5.677761 -0.018643 -0.214657 0.123042
185.419879 186.780389 -8.577654 0.031104 5.687332 -0.042079 -0.185894 0.098540
185.426521 186.785544 -8.749925 -0.177056 5.689724 -0.060189 -0.153935 0.070310
185.430937 186.790557 -8.816919 -0.114847 5.639479 -0.071908 -0.119313 0.033557
