t x_meas y_meas z_meas q0_meas q1_meas q2_meas q3_meas ax_meas ay_meas az_meas wx_meas wy_meas wz_meas x y z q0 q1 q2 q3 vx vy vz ax ay az wx wy wz Fd u1 u2 u3 u4 M1 M2 M3 qdes0 qdes1 qdes2 qdes3
7.516325 0.856300 0.011700 0.470700 0.960200 -0.048770 -0.042990 -0.271650 -0.421107 -1.363811 9.477291 -0.113987 -0.231169 0.649298 0.860623 0.009865 0.468273 0.954838 -0.046360 -0.045983 -0.289865 -0.045432 -0.006324 0.059901 0.000000 0.000000 0.000000 -0.211113 -0.163984 0.615220 9.594604 2.224884 2.559353 2.550686 2.259680 0.089902 0.097741 -0.002173 0.999989 -0.000602 0.004706 -0.000003
7.527052 nan nan nan nan nan nan nan 6.247212 -2.636702 14.355907 -0.107062 -0.045808 0.722804 0.860136 0.009797 0.468916 0.955695 -0.047847 -0.046341 -0.286723 -0.043423 -0.010284 0.050023 0.000000 0.000000 0.000000 -0.203437 -0.152862 0.624521 9.611962 2.213188 2.583006 2.530194 2.285574 0.089229 0.095102 -0.006260 0.999989 -0.001010 0.004492 -0.000005
7.537695 nan nan nan nan nan nan nan 1.143687 3.998120 17.980773 -0.150740 -0.347287 0.576326 0.859674 0.009688 0.469448 0.956552 -0.049269 -0.046649 -0.283557 -0.044106 -0.017790 0.063294 0.000000 0.000000 0.000000 -0.204013 -0.221472 0.592728 9.584142 2.208267 2.546536 2.583111 2.246228 0.090092 0.112453 -0.000069 0.999988 -0.001789 0.004577 -0.000008
7.548671 0.855000 0.011700 0.472600 0.964010 -0.057460 -0.048620 -0.254980 1.337492 -0.143559 9.429438 -0.155001 -0.245018 0.731859 0.858551 0.010399 0.469870 0.957948 -0.048999 -0.045545 -0.279034 -0.037655 -0.008487 0.071861 0.000000 0.000000 0.000000 -0.178756 -0.217316 0.603499 9.568215 2.181985 2.560407 2.548585 2.277239 0.084950 0.109980 -0.005354 0.999992 -0.000825 0.003923 -0.000003
7.559230 nan nan nan nan nan nan nan -3.139158 1.729887 8.379064 -0.250345 -0.227441 0.624264 0.858153 0.010310 0.470629 0.958733 -0.050368 -0.046224 -0.275967 -0.033420 -0.004062 0.083132 0.000000 0.000000 0.000000 -0.186018 -0.220535 0.566148 9.541385 2.211013 2.521919 2.582278 2.226174 0.088723 0.111380 0.002260 0.999994 -0.000368 0.003495 -0.000001
7.569949 nan nan nan nan nan nan nan 2.572100 -0.007178 18.662679 -0.174176 -0.087354 0.594968 0.857795 0.010266 0.471520 0.959460 -0.051790 -0.046929 -0.273042 -0.040480 0.014849 0.087688 0.000000 0.000000 0.000000 -0.197573 -0.195804 0.555213 9.522565 2.218319 2.521349 2.576660 2.206237 0.094534 0.107502 0.003370 0.999990 0.001596 0.004233 0.000007
7.580600 0.853900 0.011000 0.473200 0.964280 -0.070130 -0.053160 -0.249840 -0.559880 5.017389 15.332109 -0.142750 -0.224778 0.580054 0.856748 0.010798 0.471217 0.960407 -0.054144 -0.046633 -0.269282 -0.039136 0.019464 0.098366 0.000000 0.000000 0.000000 -0.205147 -0.228776 0.528761 9.496130 2.220584 2.500297 2.606406 2.168843 0.099436 0.115746 0.007892 0.999989 0.002083 0.004108 0.000009
7.591280 nan nan nan nan nan nan nan 0.083743 0.055031 3.799530 0.064450 -0.245551 0.559814 0.856330 0.011006 0.472268 0.961046 -0.055657 -0.047358 -0.266554 -0.038828 0.042430 0.114678 0.000000 0.000000 0.000000 -0.167165 -0.206665 0.529587 9.453013 2.207329 2.488638 2.580664 2.176382 0.093677 0.112000 0.006149 0.999982 0.004490 0.004092 0.000018
7.601978 nan nan nan nan nan nan nan -1.287246 -2.414185 7.579919 -0.055395 -0.104932 0.625329 0.855915 0.011460 0.473495 0.961694 -0.056945 -0.048024 -0.263811 -0.039443 0.053349 0.112149 0.000000 0.000000 0.000000 -0.145443 -0.179277 0.512583 9.450567 2.229681 2.469207 2.584361 2.167318 0.090567 0.106404 0.008876 0.999976 0.005630 0.004156 0.000023
7.612665 0.852200 0.014200 0.475500 0.967790 -0.060600 -0.052420 -0.238660 3.871310 -4.699167 13.264858 0.059657 -0.053797 0.464469 0.855175 0.011769 0.472593 0.962916 -0.057150 -0.048454 -0.259190 -0.042188 0.049917 0.100161 0.000000 0.000000 0.000000 -0.087474 -0.142225 0.489617 9.473547 2.266166 2.434554 2.591355 2.181473 0.075924 0.097557 0.012075 0.999976 0.005261 0.004436 0.000023
7.623359 nan nan nan nan nan nan nan 3.237257 0.681906 15.736467 0.205070 0.060189 0.557150 0.854724 0.012303 0.473664 0.963527 -0.057924 -0.048915 -0.256647 -0.045038 0.037776 0.100024 0.000000 0.000000 0.000000 -0.013429 -0.108262 0.490215 9.473853 2.272362 2.410532 2.570167 2.220791 0.056922 0.089342 0.010560 0.999981 0.003999 0.004735 0.000019
7.634002 nan nan nan nan nan nan nan 1.445161 3.732536 2.139030 0.136358 -0.152337 0.463404 0.854245 0.012705 0.474729 0.964161 -0.058268 -0.049301 -0.254103 -0.041205 0.033062 0.113398 0.000000 0.000000 0.000000 0.044194 -0.089461 0.474980 9.447469 2.285930 2.368046 2.567429 2.226063 0.042595 0.084450 0.012962 0.999984 0.003520 0.004350 0.000015
7.644677 0.849800 0.016500 0.476800 0.970180 -0.062020 -0.049650 -0.229020 -2.579278 -2.897501 8.383850 0.108128 -0.007457 0.508147 0.853476 0.013024 0.473978 0.965365 -0.059653 -0.049405 -0.249141 -0.035640 0.039555 0.109070 0.000000 0.000000 0.000000 0.057804 -0.045243 0.467041 9.451500 2.301827 2.371184 2.545886 2.232603 0.041574 0.073218 0.012196 0.999984 0.004196 0.003770 0.000016
7.655387 nan nan nan nan nan nan nan 3.428669 -3.443025 12.243196 0.280706 0.109726 0.405345 0.853095 0.013447 0.475146 0.965992 -0.059538 -0.049566 -0.246696 -0.040766 0.040773 0.100701 0.000000 0.000000 0.000000 0.119662 -0.000419 0.433630 9.466823 2.358469 2.313871 2.567190 2.227294 0.025973 0.062616 0.019225 0.999981 0.004318 0.004299 0.000019
7.666210 0.848400 0.019600 0.479800 0.971630 -0.061420 -0.049910 -0.222890 2.328050 -1.526511 7.034394 0.262596 0.051134 0.437304 0.851939 0.014529 0.475646 0.967558 -0.062001 -0.050640 -0.239629 -0.050002 0.042971 0.088665 0.000000 0.000000 0.000000 0.162360 0.022739 0.433010 9.480254 2.349726 2.321740 2.546166 2.262621 0.017736 0.058932 0.015577 0.999976 0.004541 0.005254 0.000024
7.676905 nan nan nan nan nan nan nan 0.918778 4.881008 10.678402 0.255671 0.082028 0.423988 0.851405 0.014988 0.476594 0.968170 -0.061249 -0.050586 -0.237351 -0.053751 0.041693 0.090034 0.000000 0.000000 0.000000 0.175729 0.028007 0.410377 9.479266 2.373625 2.292256 2.566019 2.247366 0.013467 0.057718 0.020001 0.999974 0.004412 0.005648 0.000025
7.687626 nan nan nan nan nan nan nan -1.315958 -1.808844 3.050630 0.139554 0.034090 0.442098 0.850828 0.015435 0.477559 0.968755 -0.060413 -0.050530 -0.235183 -0.049626 0.053483 0.083213 0.000000 0.000000 0.000000 0.177637 0.061754 0.406733 9.492039 2.389652 2.297155 2.553209 2.252024 0.013539 0.049067 0.019684 0.999971 0.005631 0.005215 0.000029
7.698336 0.847700 0.021500 0.480600 0.972290 -0.060400 -0.049460 -0.220370 3.569836 -2.986029 6.541508 0.344091 0.004261 0.385105 0.850390 0.016505 0.477307 0.969305 -0.062579 -0.050861 -0.232259 -0.049755 0.058783 0.071262 0.000000 0.000000 0.000000 0.220301 0.068130 0.388852 9.507850 2.409633 2.273416 2.570094 2.254707 0.005613 0.048138 0.022580 0.999967 0.006172 0.005217 0.000032
7.709009 nan nan nan nan nan nan nan -0.550310 0.622089 11.879513 0.388833 0.118781 0.387235 0.849859 0.017132 0.478068 0.969876 -0.061460 -0.050652 -0.230210 -0.049188 0.060249 0.064707 0.000000 0.000000 0.000000 0.244022 0.072132 0.387964 9.523700 2.411427 2.270605 2.567137 2.274531 -0.001178 0.046713 0.021671 0.999967 0.006318 0.005154 0.000033
7.719684 nan nan nan nan nan nan nan 2.586456 2.241914 11.568468 0.365397 0.155001 0.357407 0.849334 0.017775 0.478758 0.970450 -0.060213 -0.050451 -0.228159 -0.051713 0.063330 0.059428 0.000000 0.000000 0.000000 0.264891 0.092915 0.375670 9.536434 2.433150 2.253763 2.571306 2.278215 -0.007335 0.041447 0.023624 0.999963 0.006633 0.005412 0.000036
7.730459 0.845400 0.024900 0.483000 0.977270 -0.047360 -0.046760 -0.201300 -3.108054 1.842341 11.697671 0.181633 0.219451 0.351015 0.848708 0.019252 0.479166 0.971834 -0.058411 -0.049697 -0.222838 -0.044031 0.066642 0.059791 0.000000 0.000000 0.000000 0.253644 0.116526 0.361410 9.541967 2.450491 2.255139 2.563018 2.273318 -0.005454 0.033758 0.024253 0.999965 0.006983 0.004623 0.000032
7.741161 nan nan nan nan nan nan nan 2.270626 -0.952275 9.235633 0.445827 0.152870 0.306273 0.848236 0.019965 0.479806 0.972373 -0.057049 -0.049281 -0.220926 -0.049659 0.084138 0.066863 0.000000 0.000000 0.000000 0.307651 0.143308 0.342362 9.526705 2.475518 2.210752 2.567453 2.272981 -0.018669 0.027581 0.027962 0.999948 0.008806 0.005214 0.000046
7.751861 nan nan nan nan nan nan nan 0.832643 -2.878359 7.613416 0.443696 0.129966 0.339830 0.847705 0.020865 0.480521 0.972906 -0.055369 -0.048794 -0.219107 -0.047756 0.086686 0.066678 0.000000 0.000000 0.000000 0.330966 0.168266 0.336544 9.531778 2.490807 2.198013 2.559148 2.283810 -0.025739 0.020502 0.028407 0.999946 0.009074 0.005019 0.000046
7.762536 0.846000 0.025800 0.484500 0.976400 -0.048500 -0.047950 -0.204900 0.887674 0.397180 0.634053 0.460208 0.190688 0.293489 0.847434 0.021673 0.480969 0.973614 -0.055704 -0.048696 -0.215875 -0.054559 0.090873 0.065914 0.000000 0.000000 0.000000 0.346138 0.182727 0.321187 9.530574 2.506112 2.181856 2.564473 2.278133 -0.028883 0.017508 0.030530 0.999938 0.009510 0.005723 0.000054
7.773307 nan nan nan nan nan nan nan 0.301474 1.414057 10.948772 0.274847 0.306273 0.323318 0.846846 0.022652 0.481679 0.974135 -0.053761 -0.048044 -0.214154 -0.052410 0.090642 0.045497 0.000000 0.000000 0.000000 0.331352 0.208477 0.313572 9.577383 2.535259 2.191986 2.568241 2.281898 -0.026974 0.009895 0.031481 0.999940 0.009451 0.005481 0.000052
7.784012 nan nan nan nan nan nan nan 1.299210 0.990558 8.943730 0.489504 0.321720 0.230637 0.846285 0.023622 0.482166 0.974640 -0.051875 -0.047246 -0.212493 -0.053648 0.096428 0.035698 0.000000 0.000000 0.000000 0.385293 0.232279 0.297298 9.601304 2.568200 2.157681 2.578796 2.296626 -0.041683 0.003179 0.034634 0.999934 0.010032 0.005600 0.000056
7.794648 0.844400 0.027600 0.487200 0.977390 -0.051290 -0.045220 -0.200060 0.521598 -1.088656 5.926597 0.467665 0.214125 0.317458 0.846313 0.023957 0.482973 0.975072 -0.053387 -0.047717 -0.210019 -0.045723 0.095937 0.026839 0.000000 0.000000 0.000000 0.394602 0.244236 0.300243 9.615390 2.566773 2.170617 2.566499 2.311501 -0.042265 -0.000082 0.032558 0.999939 0.009965 0.004777 0.000048
7.805316 nan nan nan nan nan nan nan 1.368596 -0.332579 5.924204 0.380311 0.354211 0.325448 0.845826 0.024980 0.483259 0.975578 -0.051137 -0.046803 -0.208425 -0.043653 0.096235 0.020811 0.000000 0.000000 0.000000 0.384123 0.283552 0.296606 9.634776 2.590485 2.176347 2.552754 2.315190 -0.041653 -0.011319 0.032585 0.999940 0.009989 0.004561 0.000046
7.816067 0.839800 0.034200 0.489500 0.980920 -0.034220 -0.030540 -0.188900 0.263192 0.514420 19.600000 0.358472 0.172045 0.316393 0.844730 0.026721 0.484812 0.976879 -0.048412 -0.044158 -0.203502 -0.036392 0.086428 0.022123 0.000000 0.000000 0.000000 0.364763 0.278261 0.298793 9.646777 2.582088 2.198439 2.535059 2.331190 -0.039825 -0.014109 0.029376 0.999952 0.008995 0.003824 0.000034
7.826647 nan nan nan nan nan nan nan 2.289767 1.117368 7.788079 0.531583 0.364332 0.214657 0.844345 0.027636 0.485046 0.977355 -0.046297 -0.043036 -0.201943 -0.038037 0.091792 0.037389 0.000000 0.000000 0.000000 0.409042 0.293139 0.283662 9.621804 2.598441 2.156672 2.535545 2.331146 -0.052342 -0.018869 0.032308 0.999946 0.009580 0.004007 0.000038
7.837332 nan nan nan nan nan nan nan 0.985772 -0.153130 4.234993 0.351548 0.385105 0.276977 0.843938 0.028617 0.485446 0.977825 -0.043910 -0.041877 -0.200439 -0.031169 0.092591 0.048213 0.000000 0.000000 0.000000 0.388624 0.302507 0.289961 9.608146 2.590322 2.170667 2.512666 2.334491 -0.049147 -0.023297 0.029892 0.999948 0.009688 0.003311 0.000032
7.847972 0.842200 0.035800 0.490200 0.979820 -0.030530 -0.040950 -0.193250 1.677248 0.612519 14.087930 0.470329 0.414933 0.355277 0.843565 0.029654 0.486788 0.978419 -0.042308 -0.042123 -0.197819 -0.042356 0.105611 0.049018 0.000000 0.000000 0.000000 0.387066 0.338496 0.296613 9.605132 2.586805 2.184831 2.484158 2.349338 -0.049352 -0.030794 0.026840 0.999929 0.011037 0.004466 0.000049
7.858633 nan nan nan nan nan nan nan -1.591113 1.079086 11.877120 0.339297 0.105464 0.366462 0.843113 0.030780 0.487310 0.978890 -0.039999 -0.040699 -0.196260 -0.041904 0.110883 0.051893 0.000000 0.000000 0.000000 0.379527 0.292968 0.303241 9.605650 2.558055 2.198029 2.488070 2.361495 -0.049040 -0.020995 0.024330 0.999923 0.011593 0.004424 0.000051
7.869378 nan nan nan nan nan nan nan 1.143687 -1.122153 6.352489 0.415466 0.310534 0.182166 0.842663 0.031972 0.487868 0.979351 -0.037760 -0.039493 -0.194644 -0.050118 0.120783 0.063610 0.000000 0.000000 0.000000 0.389032 0.318846 0.280031 9.585967 2.589205 2.162266 2.496499 2.337997 -0.052719 -0.027812 0.029272 0.999906 0.012650 0.005286 0.000067
7.880198 0.836900 0.039400 0.492300 0.980680 -0.018660 -0.009070 -0.194530 2.655843 -1.124546 2.730015 0.352613 0.362734 0.282836 0.841886 0.032632 0.488722 0.979286 -0.036525 -0.035093 -0.196043 -0.037353 0.119226 0.061390 0.000000 0.000000 0.000000 0.357763 0.315432 0.289176 9.601898 2.593500 2.186144 2.484370 2.337885 -0.045522 -0.032739 0.027692 0.999914 0.012487 0.003969 0.000050
7.890890 nan nan nan nan nan nan nan 1.744243 1.710746 14.477932 0.400019 0.392562 0.280173 0.841487 0.033907 0.489378 0.979714 -0.034375 -0.033760 -0.194523 -0.033133 0.116841 0.042981 0.000000 0.000000 0.000000 0.363370 0.317335 0.290312 9.645311 2.603109 2.196675 2.485371 2.360157 -0.049044 -0.035321 0.026582 0.999919 0.012201 0.003522 0.000043
7.901566 nan nan nan nan nan nan nan 0.107669 0.528776 13.252895 0.226376 0.144880 0.334503 0.841133 0.035154 0.489837 0.980135 -0.032197 -0.032424 -0.192997 -0.024382 0.117452 0.046641 0.000000 0.000000 0.000000 0.320015 0.264390 0.282237 9.644566 2.590804 2.205883 2.509066 2.338812 -0.039879 -0.024521 0.027759 0.999921 0.012280 0.002625 0.000032
7.912309 0.840500 0.040700 0.492200 0.982420 -0.016310 -0.037930 -0.182090 0.588592 0.466567 1.866268 0.306273 -0.051667 0.242355 0.840771 0.035628 0.490286 0.980433 -0.030215 -0.032605 -0.191770 -0.036992 0.121911 0.052713 0.000000 0.000000 0.000000 0.309745 0.235079 0.258871 9.633495 2.599628 2.178217 2.546790 2.308860 -0.039193 -0.015851 0.032967 0.999911 0.012757 0.003930 0.000050
7.923211 nan nan nan nan nan nan nan -1.191540 -0.823072 8.197223 0.191221 0.299881 0.236496 0.840368 0.036957 0.490860 0.980793 -0.028360 -0.031629 -0.190370 -0.039493 0.126337 0.044302 0.000000 0.000000 0.000000 0.268354 0.229023 0.264511 9.653748 2.592761 2.209029 2.542208 2.309750 -0.030216 -0.015166 0.030809 0.999904 0.013197 0.004183 0.000055
7.933764 nan nan nan nan nan nan nan 3.017133 -1.394916 13.183508 0.333438 0.314263 0.205602 0.839951 0.038290 0.491328 0.981134 -0.026786 -0.030674 -0.188990 -0.047553 0.125893 0.034304 0.000000 0.000000 0.000000 0.260774 0.219540 0.249851 9.676711 2.609924 2.200276 2.566025 2.300486 -0.030063 -0.013169 0.033759 0.999901 0.013132 0.005004 0.000066
7.944457 0.839000 0.042600 0.494300 0.983430 -0.010040 -0.028170 -0.178830 -2.328050 0.727366 10.010852 0.157131 0.137423 0.223712 0.839656 0.038650 0.491699 0.981562 -0.022283 -0.029377 -0.187555 -0.031916 0.117446 0.027325 0.000000 0.000000 0.000000 0.216296 0.169167 0.235241 9.701346 2.615269 2.202823 2.601484 2.281769 -0.023684 -0.004136 0.036608 0.999919 0.012248 0.003395 0.000042
7.955170 nan nan nan nan nan nan nan 0.997736 2.347191 6.122794 0.095877 0.208266 0.266324 0.839314 0.039908 0.491992 0.981849 -0.021013 -0.028677 -0.186304 -0.036410 0.119284 0.032837 0.000000 0.000000 0.000000 0.188365 0.177783 0.220175 9.692276 2.632715 2.194808 2.610601 2.254152 -0.017803 -0.006634 0.039718 0.999915 0.012457 0.003862 0.000048
7.965850 0.835400 0.045100 0.496900 0.984470 -0.008440 -0.012030 -0.174920 -0.600555 2.462038 14.944499 0.110791 0.033557 0.223712 0.838813 0.040766 0.493096 0.982289 -0.017107 -0.025861 -0.184790 -0.025172 0.115080 0.030237 0.000000 0.000000 0.000000 0.150392 0.189326 0.213022 9.707031 2.653454 2.203312 2.606895 2.243371 -0.012018 -0.013968 0.040683 0.999924 0.012024 0.002709 0.000033
7.976564 nan nan nan nan nan nan nan 2.198846 -3.368853 10.757360 0.151805 0.345156 0.150740 0.838543 0.041999 0.493420 0.982538 -0.016158 -0.024994 -0.183665 -0.029028 0.126784 0.039618 0.000000 0.000000 0.000000 0.139505 0.196387 0.196497 9.689039 2.669992 2.186075 2.616694 2.216278 -0.009061 -0.015989 0.044217 0.999907 0.013257 0.003112 0.000041
7.987255 nan nan nan nan nan nan nan 2.629524 -2.450075 8.778637 0.003729 0.257269 0.175774 0.838233 0.043355 0.493844 0.982768 -0.015258 -0.024083 -0.182631 -0.022791 0.119178 0.049760 0.000000 0.000000 0.000000 0.079072 0.180085 0.185085 9.671908 2.673508 2.193203 2.627672 2.177525 0.004703 -0.013751 0.046523 0.999919 0.012508 0.002478 0.000031
7.998053 0.833700 0.046700 0.498100 0.984560 -0.010320 -0.009820 -0.174490 0.107669 2.543388 6.905191 0.034622 0.201874 0.219451 0.837189 0.043074 0.494722 0.983188 -0.012948 -0.019784 -0.181057 -0.027473 0.110221 0.057040 0.000000 0.000000 0.000000 0.050992 0.188878 0.181510 9.664317 2.682910 2.197727 2.615369 2.168310 0.008825 -0.020262 0.046612 0.999928 0.011601 0.002970 0.000034
8.008700 nan nan nan nan nan nan nan 2.543388 -0.270370 14.236274 0.082028 0.047406 0.245551 0.836896 0.044248 0.495329 0.983386 -0.012518 -0.018832 -0.180114 -0.025126 0.106310 0.052032 0.000000 0.000000 0.000000 0.045696 0.159394 0.177241 9.675952 2.678665 2.198879 2.631171 2.167237 0.009492 -0.014248 0.047186 0.999934 0.011192 0.002727 0.000031
8.019520 nan nan nan nan nan nan nan 2.749156 -1.469088 11.654604 0.093746 -0.184296 0.145413 0.836624 0.045398 0.495892 0.983577 -0.012138 -0.018017 -0.179177 -0.019137 0.101786 0.063099 0.000000 0.000000 0.000000 0.042099 0.119820 0.162788 9.655497 2.675282 2.178757 2.655509 2.145949 0.009842 -0.005932 0.050304 0.999940 0.010756 0.002115 0.000023
8.030070 0.831900 0.047700 0.500000 0.984730 -0.007130 0.000010 -0.173950 -1.272890 -3.304251 3.392779 -0.215190 0.010653 0.213592 0.836132 0.044751 0.496326 0.983993 -0.010586 -0.017573 -0.177020 -0.021106 0.097699 0.066912 0.000000 0.000000 0.000000 -0.024320 0.052968 0.167459 9.649616 2.635366 2.213216 2.669519 2.131515 0.024510 0.010246 0.048008 0.999944 0.010339 0.002323 0.000024
8.040787 nan nan nan nan nan nan nan 3.828242 -0.193805 5.093954 -0.005326 0.076169 0.272716 0.835906 0.045798 0.497043 0.984155 -0.010680 -0.017261 -0.176142 -0.024343 0.083515 0.058897 0.000000 0.000000 0.000000 -0.032576 0.019544 0.184083 9.666320 2.603256 2.241532 2.663973 2.157559 0.025192 0.018215 0.043407 0.999957 0.008863 0.002655 0.000024
8.051438 nan nan nan nan nan nan nan 0.138774 1.751421 7.474642 0.123042 -0.075636 0.296153 0.835647 0.046688 0.497670 0.984328 -0.010849 -0.017118 -0.175182 -0.021844 0.075478 0.041115 0.000000 0.000000 0.000000 -0.017485 -0.028898 0.199398 9.702375 2.571486 2.264964 2.670486 2.195440 0.020857 0.029700 0.039078 0.999965 0.008008 0.002390 0.000019
8.062139 0.831700 0.048500 0.500200 0.984880 -0.005910 -0.003360 -0.173080 3.330570 -2.282589 13.324674 -0.009588 -0.127836 0.272716 0.834447 0.046258 0.497921 0.984471 -0.008630 -0.011331 -0.174970 -0.023187 0.071523 0.032493 0.000000 0.000000 0.000000 -0.032471 -0.061940 0.202790 9.725227 2.568627 2.278062 2.675303 2.203235 0.022448 0.032003 0.038132 0.999968 0.007585 0.002530 0.000019
8.072804 nan nan nan nan nan nan nan -3.737321 3.861739 9.015510 -0.213592 -0.316393 0.370723 0.834200 0.047020 0.498268 0.984654 -0.008871 -0.011617 -0.173904 -0.017215 0.063492 0.037788 0.000000 0.000000 0.000000 -0.089289 -0.091400 0.237664 9.714872 2.508224 2.344870 2.637744 2.224034 0.036251 0.038856 0.028853 0.999975 0.006772 0.001920 0.000013
8.083478 nan nan nan nan nan nan nan -0.514420 -1.100620 8.627900 -0.140087 -0.003729 0.270053 0.834016 0.047698 0.498671 0.984864 -0.009440 -0.012003 -0.172657 -0.025893 0.070709 0.037667 0.000000 0.000000 0.000000 -0.081438 -0.093203 0.248612 9.713826 2.487833 2.359991 2.623776 2.242226 0.035330 0.040783 0.025470 0.999968 0.007517 0.002813 0.000021
8.094254 0.831600 0.048800 0.501600 0.986060 -0.006240 -0.008270 -0.166060 5.795001 -4.313950 10.513309 0.011186 0.125705 0.335569 0.832948 0.047470 0.499332 0.984971 -0.007845 -0.007266 -0.172387 -0.023480 0.066248 0.034669 0.000000 0.000000 0.000000 -0.077681 -0.083911 0.260301 9.723460 2.487556 2.373498 2.598308 2.264098 0.032820 0.033225 0.022413 0.999972 0.007053 0.002569 0.000018
8.105025 nan nan nan nan nan nan nan 0.657979 1.720316 9.527537 -0.074571 0.053797 0.254073 0.832695 0.048184 0.499705 0.985205 -0.008345 -0.007628 -0.171005 -0.019402 0.058383 0.035060 0.000000 0.000000 0.000000 -0.112878 -0.064133 0.249207 9.722597 2.506206 2.377379 2.599728 2.239284 0.041428 0.028057 0.024464 0.999978 0.006249 0.002151 0.000013
8.115720 0.831600 0.049600 0.503200 0.987030 -0.002710 -0.008110 -0.160320 0.270370 -0.330186 15.341679 -0.155001 -0.122509 0.417064 0.832139 0.048315 0.500566 0.985472 -0.006717 -0.006104 -0.169595 -0.015703 0.044214 0.039372 0.000000 0.000000 0.000000 -0.142563 -0.066142 0.272221 9.715833 2.475246 2.415840 2.562406 2.262341 0.046049 0.026148 0.017974 0.999987 0.004798 0.001775 0.000009
8.126398 nan nan nan nan nan nan nan -0.083743 2.440504 19.600000 -0.018643 -0.184296 0.359538 0.831971 0.048787 0.500986 0.985710 -0.007536 -0.006313 -0.168165 -0.009104 0.040214 0.058195 0.000000 0.000000 0.000000 -0.110436 -0.039152 0.273420 9.677980 2.472601 2.399233 2.535638 2.270507 0.038618 0.018911 0.016925 0.999990 0.004406 0.001102 0.000005
8.137059 nan nan nan nan nan nan nan 2.579278 -2.840077 5.211194 -0.221049 -0.105997 0.336634 0.831874 0.049216 0.501607 0.985948 -0.008160 -0.006409 -0.166730 -0.009216 0.045982 0.085079 0.000000 0.000000 0.000000 -0.121805 -0.058697 0.284268 9.623627 2.433057 2.409731 2.513405 2.267434 0.042689 0.024105 0.013465 0.999987 0.005031 0.001120 0.000006
