DfilX DfilY DfilZ DfilQ1 DfilQ2 DfilQ3 DfilQ4 DfildX DfildY DfildZ DfildQ1 DfildQ2 DfildQ3 DfildQ4 w1 w2 w3 fF fL fB fR Eul0 Eul1 Eul2 Fpwm Lpwm Bpwm Rpwm My
-0.255529 0.059506 0.891978 0.985432 0.006895 0.167943 -0.025904 0.026986 -0.001652 0.012354 0.030353 -0.010117 -0.171511 0.113782 -0.049690 -0.347176 0.224789 7.342648 0.000000 7.657352 0.000000 -0.051679 0.337734 0.005181 1411188.000000 1000000.000000 1428811.000000 1000000.000000 0.094411
-0.256095 0.059242 0.892826 0.986642 0.006508 0.160605 -0.026464 -0.023076 -0.005872 0.045898 0.039305 -0.023493 -0.277318 -0.036402 -0.020499 -0.561569 -0.073687 3.521231 0.000000 11.478769 0.000000 -0.052886 0.322843 0.004578 1197188.000000 1000000.000000 1642811.000000 1000000.000000 2.387261
-0.258115 0.058446 0.893955 0.988821 0.006720 0.146261 -0.028210 -0.105280 -0.033939 0.063071 0.089279 0.015887 -0.667783 -0.106630 0.099087 -1.347289 -0.192217 0.000000 0.000000 25.000000 0.000000 -0.056264 0.293840 0.005264 1000000.000000 1000000.000000 2400000.000000 1000000.000000 10.534489
-0.261100 0.058144 0.895951 0.991304 0.009487 0.127088 -0.032790 -0.159990 -0.004025 0.116682 0.111567 0.155431 -0.960795 -0.270767 0.437873 -1.928182 -0.471772 0.000000 0.000000 25.000000 0.000000 -0.064742 0.255353 0.010826 1000000.000000 1000000.000000 2400000.000000 1000000.000000 16.728286
-0.264699 0.057661 0.898094 0.993460 0.010453 0.108176 -0.035004 -0.256655 -0.048211 0.127556 0.141191 -0.007553 -1.312704 -0.015881 0.077375 -2.639646 0.004140 0.000000 0.000000 25.000000 0.000000 -0.068964 0.217378 0.013515 1000000.000000 1000000.000000 2400000.000000 1000000.000000 24.222687
-0.268767 0.057325 0.900053 0.995458 0.011504 0.086865 -0.037214 -0.307747 -0.042742 0.128661 0.141218 -0.004649 -1.564031 -0.026452 0.108499 -3.139344 -0.006977 0.000000 0.000000 25.000000 0.000000 -0.073271 0.174683 0.016693 1000000.000000 1000000.000000 2400000.000000 1000000.000000 29.646601
-0.273933 0.057105 0.902068 0.997284 0.011979 0.062120 -0.037717 -0.358295 -0.037066 0.127631 0.129129 -0.033766 -1.702084 0.064629 0.049924 -3.411964 0.175229 0.000000 0.000000 25.000000 0.000000 -0.074391 0.125132 0.019359 1000000.000000 1000000.000000 2400000.000000 1000000.000000 32.868319
-0.278518 0.057285 0.903867 0.998446 0.012153 0.039479 -0.037417 -0.339647 -0.009460 0.117943 0.094427 -0.034258 -1.660023 0.100934 0.045551 -3.322451 0.246265 0.000000 0.000000 25.000000 0.000000 -0.074061 0.079830 0.021384 1000000.000000 1000000.000000 2400000.000000 1000000.000000 32.426206
-0.283826 0.057189 0.905174 0.999277 0.010313 0.013715 -0.033921 -0.358852 -0.029838 0.080702 0.068524 -0.149714 -1.714068 0.280605 -0.192038 -3.431906 0.596701 0.000000 0.000000 25.000000 0.000000 -0.067588 0.028114 0.019690 1000000.000000 1000000.000000 2400000.000000 1000000.000000 34.037920
-0.288681 0.057371 0.906368 0.999360 0.009273 -0.007446 -0.033745 -0.305880 0.002017 0.068454 0.020233 -0.057661 -1.210348 -0.079349 -0.035118 -2.424208 -0.133927 0.000000 0.000000 25.000000 0.000000 -0.067643 -0.014257 0.019039 1000000.000000 1000000.000000 2400000.000000 1000000.000000 24.384655
-0.293275 0.057588 0.907093 0.999045 0.008626 -0.027705 -0.032682 -0.278074 0.004737 0.034419 -0.011276 -0.031847 -1.100565 -0.017928 0.007505 -2.202042 -0.015806 0.000000 0.000000 25.000000 0.000000 -0.065926 -0.054821 0.019077 1000000.000000 1000000.000000 2400000.000000 1000000.000000 22.568624
-0.296881 0.057764 0.907401 0.998477 0.009519 -0.043745 -0.032252 -0.243366 0.005402 0.014055 -0.031445 0.080509 -0.964127 -0.039025 0.220146 -1.923617 -0.068647 0.000000 0.000000 25.000000 0.000000 -0.065532 -0.086851 0.021916 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.104683
-0.300000 0.057774 0.907463 0.997867 0.009498 -0.056026 -0.032142 -0.204126 -0.010262 -0.013417 -0.025741 -0.012083 -0.602489 -0.097965 0.004128 -1.207928 -0.184369 0.000000 0.000000 25.000000 0.000000 -0.065666 -0.111434 0.022699 1000000.000000 1000000.000000 2400000.000000 1000000.000000 13.193621
-0.301976 0.057869 0.907290 0.997467 0.009169 -0.062108 -0.033443 -0.158459 -0.002112 -0.021750 -0.025463 -0.040956 -0.354147 -0.165101 -0.078059 -0.715429 -0.319486 0.000000 0.000000 21.483849 0.000000 -0.068430 -0.123602 0.022621 1000000.000000 1000000.000000 2203095.000000 1000000.000000 8.390310
-0.303597 0.058375 0.907210 0.996948 0.008901 -0.070012 -0.033378 -0.116297 0.032040 -0.014589 -0.030432 -0.014856 -0.493266 -0.036139 -0.001211 -0.989417 -0.063228 0.000000 0.000000 25.000000 0.000000 -0.068517 -0.139455 0.022644 1000000.000000 1000000.000000 2400000.000000 1000000.000000 11.288715
-0.304258 0.059134 0.907156 0.996678 0.008012 -0.073937 -0.033189 -0.043279 0.063049 -0.018209 -0.016601 -0.072147 -0.245217 0.011843 -0.125521 -0.495858 0.037103 0.000000 0.000000 18.220715 0.000000 -0.068134 -0.147384 0.021110 1000000.000000 1000000.000000 2020360.000000 1000000.000000 6.432429
-0.304400 0.060048 0.907251 0.996682 0.004826 -0.074220 -0.033053 -0.005635 0.066918 -0.011497 0.000281 -0.215540 -0.008667 -0.001188 -0.429256 -0.031495 0.029729 4.505579 0.000000 10.494421 0.000000 -0.067391 -0.148170 0.014687 1252312.000000 1000000.000000 1587687.000000 1000000.000000 1.796653
-0.304363 0.060881 0.907341 0.996770 0.001676 -0.073450 -0.032432 0.016319 0.057808 -0.010262 0.009349 -0.207270 0.103982 0.064802 -0.410457 0.195438 0.159892 8.309922 0.000000 6.690078 0.000000 -0.065655 -0.146843 0.008194 1465355.000000 1000000.000000 1374644.000000 1000000.000000 -0.485953
-0.303905 0.061616 0.907451 0.997069 -0.000893 -0.070312 -0.030159 0.043859 0.053155 -0.007899 0.022172 -0.174308 0.259442 0.178721 -0.338071 0.509648 0.382707 13.648624 0.000000 1.351376 0.000000 -0.060652 -0.140730 0.002484 1764322.000000 1000000.000000 1075677.000000 1000000.000000 -3.689174
-0.302648 0.062265 0.907293 0.997702 -0.003793 -0.061445 -0.028304 0.093089 0.046616 -0.024500 0.039824 -0.191179 0.614890 0.151441 -0.397374 1.219876 0.332599 25.000000 0.000000 0.000000 0.000000 -0.056470 -0.123134 -0.004122 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -10.967423
-0.300919 0.062782 0.907022 0.998404 -0.005742 -0.048923 -0.027621 0.110826 0.023095 -0.025979 0.043733 -0.114501 0.850113 0.037455 -0.271431 1.695036 0.098173 25.000000 0.000000 0.000000 0.000000 -0.054883 -0.098165 -0.008806 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -15.968709
-0.298589 0.063306 0.906587 0.999055 -0.006784 -0.033450 -0.026918 0.162711 0.031516 -0.033729 0.040296 -0.085490 1.139493 0.046584 -0.228502 2.274293 0.116429 25.000000 0.000000 0.000000 0.000000 -0.053478 -0.067252 -0.011782 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -22.070414
-0.295750 0.064042 0.906084 0.999503 -0.007125 -0.017754 -0.025053 0.190216 0.050806 -0.030618 0.026817 -0.026436 1.056259 0.133705 -0.100641 2.109190 0.284610 25.000000 0.000000 0.000000 0.000000 -0.049882 -0.035855 -0.013362 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -20.733357
-0.291538 0.065305 0.905216 0.999631 -0.008545 0.003655 -0.025526 0.230570 0.063356 -0.047715 0.010813 -0.052886 1.212441 0.005264 -0.167485 2.421118 0.031410 25.000000 0.000000 0.000000 0.000000 -0.051119 0.006872 -0.017272 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -24.279896
-0.287472 0.066185 0.904288 0.999392 -0.009634 0.022414 -0.024908 0.210701 0.045249 -0.045710 -0.003953 -0.021392 1.014539 0.049528 -0.095595 2.026001 0.117388 25.000000 0.000000 0.000000 0.000000 -0.050288 0.044334 -0.020395 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -20.703358
-0.283685 0.066967 0.903435 0.998898 -0.012772 0.038479 -0.023640 0.205041 0.039273 -0.044838 -0.016035 -0.191387 0.874550 0.092649 -0.431241 1.736990 0.191946 25.000000 0.000000 0.000000 0.000000 -0.048371 0.076344 -0.027419 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -18.133345
-0.280486 0.067658 0.902714 0.998351 -0.015836 0.050164 -0.022968 0.163262 0.036043 -0.031446 -0.021798 -0.191898 0.539509 0.036649 -0.412313 1.069450 0.070011 25.000000 0.000000 0.000000 0.000000 -0.047704 0.099600 -0.034099 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -11.690499
-0.277844 0.068235 0.902288 0.997773 -0.019386 0.059521 -0.023036 0.127144 0.028688 -0.012609 -0.020817 -0.223303 0.390054 -0.011511 -0.463018 0.771007 -0.035389 22.319415 0.000000 0.000000 0.000000 -0.048634 0.118158 -0.041730 2249887.000000 1000000.000000 1000000.000000 1000000.000000 -8.891649
-0.276777 0.067984 0.902035 0.997737 -0.021694 0.059653 -0.022163 0.072374 -0.005889 -0.009507 -0.001610 -0.185984 -0.029696 0.018026 -0.372031 -0.068092 0.012422 8.337622 0.000000 6.662378 0.000000 -0.047161 0.118350 -0.046275 1466906.000000 1000000.000000 1373093.000000 1000000.000000 -0.502573
-0.276609 0.067469 0.902330 0.997822 -0.025315 0.056815 -0.021964 0.041425 -0.010796 0.008850 0.001759 -0.217273 -0.132366 -0.011889 -0.426344 -0.273298 -0.055039 4.820141 0.000000 10.179859 0.000000 -0.047024 0.112507 -0.053378 1269927.000000 1000000.000000 1570072.000000 1000000.000000 1.607916
-0.277027 0.067022 0.902781 0.998025 -0.026277 0.052462 -0.022456 -0.034117 0.002422 0.026689 0.019005 0.153088 -0.338964 -0.132160 0.335661 -0.664761 -0.264696 0.000000 0.000000 16.850650 0.000000 -0.047855 0.103722 -0.055130 1000000.000000 1000000.000000 1943636.000000 1000000.000000 5.610390
-0.278159 0.066680 0.903377 0.998395 -0.026833 0.044162 -0.023189 -0.106746 0.012294 0.040823 0.032886 0.195083 -0.737833 -0.154987 0.439212 -1.458837 -0.330318 0.000000 0.000000 25.000000 0.000000 -0.048877 0.087047 -0.055868 1000000.000000 1000000.000000 2400000.000000 1000000.000000 13.717896
-0.279705 0.066416 0.903863 0.998777 -0.026695 0.033335 -0.024923 -0.133392 0.017394 0.033854 0.033999 0.239973 -0.902287 -0.219480 0.540782 -1.780953 -0.468902 0.000000 0.000000 25.000000 0.000000 -0.051697 0.065305 -0.055131 1000000.000000 1000000.000000 2400000.000000 1000000.000000 17.156485
-0.281410 0.066041 0.904375 0.999088 -0.026985 0.023180 -0.023617 -0.146962 0.006921 0.035638 0.029049 0.203107 -0.863945 0.035438 0.446577 -1.719980 0.034973 0.000000 0.000000 25.000000 0.000000 -0.048511 0.045058 -0.055099 1000000.000000 1000000.000000 2400000.000000 1000000.000000 16.749219
-0.283316 0.066268 0.904588 0.999301 -0.025491 0.011909 -0.024628 -0.173108 0.027291 0.026726 0.025054 0.251428 -0.977351 -0.098972 0.554280 -1.936501 -0.240409 0.000000 0.000000 25.000000 0.000000 -0.049862 0.022549 -0.051568 1000000.000000 1000000.000000 2400000.000000 1000000.000000 19.139525
-0.285766 0.066405 0.905140 0.999376 -0.024529 -0.000884 -0.025412 -0.187377 0.012496 0.047266 0.012459 0.063962 -1.008707 -0.014605 0.179696 -2.012166 -0.078155 0.000000 0.000000 25.000000 0.000000 -0.050772 -0.003014 -0.049001 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.151803
-0.288101 0.066260 0.905411 0.999313 -0.024151 -0.011808 -0.025524 -0.164765 -0.015006 0.019582 -0.002565 0.015411 -0.775529 0.051290 0.071477 -1.551743 0.064554 0.000000 0.000000 25.000000 0.000000 -0.050480 -0.024835 -0.047699 1000000.000000 1000000.000000 2400000.000000 1000000.000000 15.765780
-0.290571 0.065920 0.905998 0.999227 -0.022500 -0.022554 -0.023032 -0.152947 -0.022436 0.028115 -0.005380 0.018096 -0.655577 0.145613 0.072689 -1.316102 0.260436 0.000000 0.000000 25.000000 0.000000 -0.045077 -0.046127 -0.043987 1000000.000000 1000000.000000 2400000.000000 1000000.000000 13.622283
-0.292887 0.065726 0.906663 0.999035 -0.019591 -0.031429 -0.023609 -0.141718 -0.017169 0.037055 -0.009031 0.167143 -0.492482 -0.118394 0.349421 -0.972050 -0.266788 0.000000 0.000000 24.763596 0.000000 -0.046052 -0.063766 -0.037745 1000000.000000 1000000.000000 2386761.000000 1000000.000000 10.358158
-0.294372 0.065205 0.907138 0.998949 -0.016278 -0.036583 -0.022316 -0.090175 -0.036889 0.025864 -0.001979 0.191326 -0.263062 -0.000037 0.393923 -0.517175 -0.022725 0.000000 0.000000 17.350954 0.000000 -0.043526 -0.073882 -0.030978 1000000.000000 1000000.000000 1971653.000000 1000000.000000 5.910572
-0.295038 0.064595 0.907165 0.998962 -0.013579 -0.038045 -0.021056 -0.027845 -0.048951 -0.010725 0.005695 0.154190 0.082501 -0.023232 0.302973 0.172389 -0.055668 9.095509 0.000000 5.904491 0.000000 -0.041167 -0.076658 -0.025606 1509348.000000 1000000.000000 1330651.000000 1000000.000000 -0.957305
-0.294999 0.063925 0.907082 0.999096 -0.009518 -0.036492 -0.019598 0.033443 -0.056332 -0.022877 0.014788 0.285762 0.347328 -0.000036 0.557673 0.706308 -0.013736 18.049189 0.000000 0.000000 0.000000 -0.038579 -0.073357 -0.017638 2010754.000000 1000000.000000 1000000.000000 1000000.000000 -6.329513
-0.294191 0.063407 0.906781 0.999310 -0.007390 -0.030390 -0.020033 0.066517 -0.051376 -0.024159 0.018130 0.240190 0.560828 -0.049528 0.454836 1.132340 -0.104571 25.000000 0.000000 0.000000 0.000000 -0.039674 -0.061072 -0.013579 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -10.712682
-0.293104 0.062862 0.906302 0.999526 -0.005503 -0.022163 -0.020650 0.092848 -0.047341 -0.042131 0.017820 0.178709 0.743821 -0.060156 0.324059 1.495769 -0.119254 25.000000 0.000000 0.000000 0.000000 -0.041089 -0.044546 -0.010095 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -14.512227
-0.291103 0.062464 0.905748 0.999742 -0.004503 -0.011128 -0.019276 0.120339 -0.036676 -0.040177 0.014464 0.138583 0.814000 0.014562 0.246167 1.633114 0.033920 25.000000 0.000000 0.000000 0.000000 -0.038462 -0.022426 -0.008576 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -16.106882
-0.288964 0.062287 0.905287 0.999817 -0.003688 -0.000561 -0.018778 0.128018 -0.014770 -0.029474 0.005971 0.117455 0.705462 -0.031863 0.208380 1.415318 -0.058418 25.000000 0.000000 0.000000 0.000000 -0.037555 -0.001261 -0.007354 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -14.140573
-0.286944 0.062236 0.904966 0.999756 -0.003896 0.010109 -0.019252 0.117046 -0.000978 -0.014493 -0.004411 0.008741 0.730545 -0.142104 -0.007813 1.462267 -0.278439 25.000000 0.000000 0.000000 0.000000 -0.038591 0.020064 -0.008180 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -14.823307
-0.284789 0.062089 0.904483 0.999618 -0.003792 0.019945 -0.018747 0.114133 -0.006233 -0.024127 -0.007992 0.023399 0.628233 -0.094087 0.026918 1.257895 -0.182704 25.000000 0.000000 0.000000 0.000000 -0.037670 0.039743 -0.008336 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -12.976377
-0.282948 0.062068 0.904253 0.999520 -0.004766 0.024745 -0.018011 0.090472 0.005974 -0.009530 -0.007900 -0.030057 0.374853 -0.070362 -0.070182 0.749325 -0.138856 20.810660 0.000000 0.000000 0.000000 -0.036292 0.049314 -0.010431 2165396.000000 1000000.000000 1000000.000000 1000000.000000 -7.986396
-0.282943 0.062246 0.904510 0.999541 -0.005879 0.022290 -0.019642 0.020827 0.013679 0.009109 -0.006974 -0.038274 0.097697 -0.158291 -0.073377 0.195973 -0.317269 11.505280 0.000000 3.494720 0.000000 -0.039576 0.044344 -0.012640 1644295.000000 1000000.000000 1195704.000000 1000000.000000 -2.403168
-0.284636 0.062375 0.905156 0.999709 -0.007015 0.011566 -0.019953 -0.046753 0.007517 0.022153 -0.007278 -0.037361 -0.234619 -0.060408 -0.064043 -0.469576 -0.125226 0.054540 0.000000 14.945460 0.000000 -0.040079 0.022848 -0.014492 1003054.000000 1000000.000000 1836945.000000 1000000.000000 4.467276
-0.287516 0.062474 0.905835 0.999736 -0.009574 -0.005536 -0.020146 -0.110306 0.003664 0.022820 -0.013131 -0.096035 -0.614912 -0.005123 -0.167552 -1.233417 -0.021484 0.000000 0.000000 25.000000 0.000000 -0.040189 -0.011455 -0.018922 1000000.000000 1000000.000000 2400000.000000 1000000.000000 12.448721
-0.292067 0.062568 0.906684 0.999286 -0.010978 -0.029798 -0.020476 -0.190275 0.003200 0.030819 -0.031625 -0.039146 -0.958614 -0.009280 -0.040227 -1.919143 -0.038557 0.000000 0.000000 25.000000 0.000000 -0.040352 -0.060039 -0.020759 1000000.000000 1000000.000000 2400000.000000 1000000.000000 19.791824
-0.297393 0.062675 0.907474 0.998165 -0.012272 -0.055721 -0.020259 -0.239122 0.003449 0.031820 -0.059236 -0.057007 -1.170017 0.021357 -0.065473 -2.345177 0.017871 0.000000 0.000000 25.000000 0.000000 -0.039332 -0.111969 -0.022384 1000000.000000 1000000.000000 2400000.000000 1000000.000000 24.571464
-0.302723 0.062361 0.908021 0.996284 -0.010849 -0.083461 -0.018272 -0.243905 -0.015849 0.021709 -0.087208 0.067709 -1.278014 0.102183 0.196783 -2.560831 0.161388 0.000000 0.000000 25.000000 0.000000 -0.035096 -0.167479 -0.018831 1000000.000000 1000000.000000 2400000.000000 1000000.000000 27.283105
-0.307383 0.062438 0.908490 0.994189 -0.009612 -0.105844 -0.017141 -0.275909 0.028180 0.040621 -0.112301 0.044438 -1.217118 0.018308 0.131801 -2.442691 -0.000251 0.000000 0.000000 25.000000 0.000000 -0.032790 -0.212379 -0.015840 1000000.000000 1000000.000000 2400000.000000 1000000.000000 26.550704
-0.311806 0.061783 0.908512 0.991964 -0.005397 -0.125679 -0.013557 -0.343787 -0.075417 -0.018729 -0.152164 0.322614 -1.348050 0.310792 0.753070 -2.707289 0.516821 0.000000 0.000000 25.000000 0.000000 -0.026376 -0.252148 -0.007538 1000000.000000 1000000.000000 2400000.000000 1000000.000000 29.594362
-0.315444 0.061362 0.908406 0.989779 -0.000824 -0.142090 -0.012159 -0.312559 -0.061797 -0.025677 -0.161606 0.366386 -1.219220 0.183697 0.806869 -2.450835 0.253580 0.000000 0.000000 25.000000 0.000000 -0.024841 -0.285143 0.001900 1000000.000000 1000000.000000 2400000.000000 1000000.000000 27.359780
-0.318807 0.060526 0.908027 0.987718 0.005595 -0.155821 -0.010108 -0.307059 -0.094753 -0.046269 -0.161348 0.503247 -1.094021 0.245355 1.094517 -2.198532 0.336830 0.000000 0.000000 25.000000 0.000000 -0.022820 -0.312776 0.014927 1000000.000000 1000000.000000 2400000.000000 1000000.000000 25.113083
-0.322140 0.059612 0.907582 0.986092 0.009353 -0.165730 -0.008298 -0.318452 -0.105958 -0.051339 -0.146651 0.364116 -0.932692 0.254202 0.820582 -1.877252 0.395657 0.000000 0.000000 25.000000 0.000000 -0.020596 -0.332804 0.022428 1000000.000000 1000000.000000 2400000.000000 1000000.000000 22.100561
-0.325297 0.058272 0.906830 0.984374 0.016581 -0.175248 -0.004638 -0.264629 -0.150853 -0.083640 -0.135839 0.542705 -0.810083 0.385988 1.215755 -1.624625 0.595301 0.000000 0.000000 25.000000 0.000000 -0.015919 -0.352095 0.036517 1000000.000000 1000000.000000 2400000.000000 1000000.000000 19.767210
-0.328163 0.057674 0.906164 0.983240 0.022480 -0.180906 -0.002614 -0.173880 -0.046799 -0.040991 -0.072920 0.338945 -0.389764 0.130556 0.719081 -0.785204 0.151244 0.000000 0.000000 25.000000 0.000000 -0.014202 -0.363589 0.048329 1000000.000000 1000000.000000 2400000.000000 1000000.000000 11.487928
-0.330714 0.057102 0.905814 0.982395 0.027482 -0.184734 0.004218 -0.154721 -0.044221 -0.019731 -0.059251 0.286800 -0.277394 0.450678 0.730928 -0.544561 0.795271 0.000000 0.000000 22.770925 0.000000 -0.002002 -0.371695 0.056310 1000000.000000 1000000.000000 2275171.000000 1000000.000000 9.162555
-0.332775 0.056892 0.905405 0.982293 0.031622 -0.184307 0.011428 -0.116010 -0.015579 -0.024904 -0.001134 0.219078 0.064970 0.483234 0.610081 0.152775 0.864516 3.858223 0.000000 11.141777 0.000000 0.011584 -0.371282 0.062185 1216060.000000 1000000.000000 1623939.000000 1000000.000000 2.185066
-0.333756 0.058064 0.905327 0.982349 0.031809 -0.183139 0.020924 -0.063404 0.030541 -0.013554 0.010032 0.167966 0.130844 0.481137 0.511071 0.284323 0.875023 6.080467 0.000000 8.919533 0.000000 0.031595 -0.369495 0.058833 1340506.000000 1000000.000000 1499493.000000 1000000.000000 0.851720
-0.333280 0.060044 0.905467 0.983892 0.026163 -0.174346 0.029599 -0.006002 0.056477 -0.006738 0.061011 -0.070449 0.403064 0.438696 0.035009 0.841543 0.863120 15.661738 0.000000 0.000000 0.000000 0.052352 -0.351839 0.043863 1877057.000000 1000000.000000 1000000.000000 1000000.000000 -4.897043
-0.331160 0.062546 0.906040 0.985609 0.016092 -0.163625 0.039267 0.059299 0.075483 0.012255 0.062870 -0.233885 0.460686 0.472434 -0.272279 0.962260 0.988045 18.041872 0.000000 0.000000 0.000000 0.076319 -0.329748 0.019947 2010344.000000 1000000.000000 1000000.000000 1000000.000000 -6.325123
-0.328147 0.065431 0.906480 0.987796 0.004824 -0.149163 0.044570 0.147492 0.122722 0.008249 0.121377 -0.325447 0.823847 0.138484 -0.529371 1.694142 0.351909 25.000000 0.000000 0.000000 0.000000 0.090774 -0.299576 -0.003941 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -13.945665
-0.324175 0.068335 0.907076 0.989949 -0.008470 -0.132966 0.047425 0.180404 0.126009 0.026987 0.102841 -0.411509 0.751547 -0.013300 -0.745256 1.554592 0.086076 25.000000 0.000000 0.000000 0.000000 0.099809 -0.265566 -0.030454 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -12.890262
-0.319835 0.070387 0.907248 0.992285 -0.018161 -0.113352 0.046815 0.205014 0.111837 0.014302 0.114230 -0.359364 0.886899 -0.086679 -0.645644 1.822806 -0.069032 25.000000 0.000000 0.000000 0.000000 0.099702 -0.225152 -0.047882 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -15.976543
-0.316083 0.071999 0.907312 0.993632 -0.024459 -0.100043 0.045697 0.207161 0.137685 0.023732 0.083627 -0.169863 0.662583 -0.132655 -0.299458 1.355474 -0.204863 25.000000 0.000000 0.000000 0.000000 0.097767 -0.197866 -0.058934 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -11.576080
-0.313363 0.073062 0.907120 0.994774 -0.026960 -0.088321 0.043561 0.176229 0.116732 0.004060 0.081934 -0.065142 0.728229 -0.155306 -0.089174 1.477369 -0.265354 25.000000 0.000000 0.000000 0.000000 0.092968 -0.174250 -0.062316 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -13.031195
-0.311306 0.073862 0.906867 0.995354 -0.030617 -0.081218 0.041673 0.102702 0.073562 -0.006014 0.030512 -0.114132 0.325485 -0.091044 -0.212996 0.667988 -0.145314 15.969648 0.000000 0.000000 0.000000 0.089185 -0.159810 -0.068646 1894300.000000 1000000.000000 1000000.000000 1000000.000000 -5.081789
-0.310050 0.075090 0.906849 0.995389 -0.033689 -0.079571 0.041655 0.081686 0.101988 0.005593 0.004091 -0.133619 0.110174 0.003000 -0.256075 0.230913 0.034320 8.744619 0.000000 6.255381 0.000000 0.089495 -0.156235 -0.074674 1489698.000000 1000000.000000 1350301.000000 1000000.000000 -0.746772
-0.310096 0.075944 0.907023 0.994998 -0.035056 -0.082315 0.044435 0.000276 0.074278 0.013724 -0.027431 -0.023858 -0.143701 0.261163 -0.019176 -0.306671 0.516004 0.000000 0.000000 15.301039 0.000000 0.095582 -0.161392 -0.078171 1000000.000000 1000000.000000 1856858.000000 1000000.000000 4.680624
-0.310778 0.076416 0.906946 0.994378 -0.039786 -0.086426 0.046465 -0.080486 0.022930 -0.018698 -0.056253 -0.446784 -0.309923 0.171960 -0.892099 -0.598249 0.399780 0.000000 0.000000 20.287252 0.000000 0.100891 -0.168986 -0.088531 1000000.000000 1000000.000000 2136086.000000 1000000.000000 7.672351
-0.312529 0.076793 0.906980 0.993308 -0.042569 -0.095566 0.048935 -0.156168 0.016981 -0.005264 -0.090177 -0.296261 -0.719238 0.192909 -0.629755 -1.433514 0.387451 0.000000 0.000000 25.000000 0.000000 0.107423 -0.186771 -0.095730 1000000.000000 1000000.000000 2400000.000000 1000000.000000 16.202852
-0.315175 0.076922 0.906867 0.991768 -0.043230 -0.108475 0.052550 -0.201277 0.003196 -0.012913 -0.117812 -0.183210 -0.899433 0.253367 -0.413153 -1.812267 0.476928 0.000000 0.000000 25.000000 0.000000 0.116484 -0.212209 -0.099542 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.244766
-0.319106 0.075988 0.906215 0.989696 -0.044355 -0.123790 0.056659 -0.312597 -0.082915 -0.058207 -0.168628 -0.241472 -1.133392 0.314006 -0.543620 -2.285670 0.599889 0.000000 0.000000 25.000000 0.000000 0.127182 -0.242369 -0.105083 1000000.000000 1000000.000000 2400000.000000 1000000.000000 25.280384
-0.323203 0.075169 0.905766 0.987077 -0.044212 -0.141310 0.061290 -0.321943 -0.071014 -0.040901 -0.212525 -0.139930 -1.308953 0.333374 -0.361270 -2.656462 0.607987 0.000000 0.000000 25.000000 0.000000 0.139234 -0.277080 -0.108966 1000000.000000 1000000.000000 2400000.000000 1000000.000000 29.335425
-0.328087 0.073969 0.905183 0.983553 -0.040779 -0.162256 0.068069 -0.345131 -0.095730 -0.041778 -0.252089 0.222405 -1.428741 0.530737 0.394659 -2.965855 0.889637 0.000000 0.000000 25.000000 0.000000 0.155577 -0.319007 -0.107951 1000000.000000 1000000.000000 2400000.000000 1000000.000000 32.848622
-0.332846 0.072782 0.904527 0.979497 -0.036472 -0.183394 0.074975 -0.355804 -0.096895 -0.048912 -0.299860 0.333364 -1.521794 0.556960 0.607279 -3.181786 0.902765 0.000000 0.000000 25.000000 0.000000 0.172184 -0.361630 -0.105989 1000000.000000 1000000.000000 2400000.000000 1000000.000000 35.434158
-0.338500 0.070909 0.903542 0.974651 -0.032358 -0.204969 0.083648 -0.425707 -0.140457 -0.071251 -0.369957 0.331306 -1.627782 0.676235 0.626766 -3.423886 1.138918 0.000000 0.000000 25.000000 0.000000 0.193045 -0.405124 -0.106141 1000000.000000 1000000.000000 2400000.000000 1000000.000000 38.290096
-0.343541 0.069778 0.902862 0.969461 -0.027313 -0.225990 0.091260 -0.373302 -0.075102 -0.044756 -0.388018 0.411381 -1.589609 0.585297 0.750846 -3.364561 0.932898 0.000000 0.000000 25.000000 0.000000 0.211595 -0.448030 -0.104713 1000000.000000 1000000.000000 2400000.000000 1000000.000000 38.125913
